index,dataset,path,audio_duration,processing_time,rtf,ground_truth,google_transcription
14,dolly-vn/dolly-audio-1000h-vietnamese,4d73660d-e634-418a-8539-32bc8280ecd4.wav,6.368,3.1701470639090985,0.4978246017445192,"Catherine nằm trên một chiếc giường hẹp, mặc chiếc áo ngủ cổ vuông được may bằng vải thô.",catherine nằm trên một chiếc giường hẹp mặc chiếc áo ngủ cổ vuông được may bằng vải thô
15,dolly-vn/dolly-audio-1000h-vietnamese,abcd7307-13fe-427d-94bb-619dd2f4063a.wav,1.696,2.0087142910342664,1.184383426317374,Duyệt Binh Tại Mạnh Tân tám.,duyệt binh tại mạnh tân 8
16,dolly-vn/dolly-audio-1000h-vietnamese,b3826ce4-b134-48e1-80f6-1609d5ed1338.wav,2.816,2.302120678825304,0.8175144456055767,Nàng nhìn tôi mỉm cười. Bây giờ em đang đau thúc lên.,nàng nhìn tôi mỉm cười bây giờ em đang đau thúc lên
17,dolly-vn/dolly-audio-1000h-vietnamese,c09591b1-1c29-41aa-bd36-547ead0b9001.wav,7.1466666666666665,3.814226438989863,0.5337070576944771,"Đoàn Phù thủy đồng loạt quay người lại, và theo phản xạ, tất cả đều thủ tư thế của Naudhiz, Linh Phù chống lại các cuộc tấn công. Không phải vậy! Qadehar gào lên khi thấy các đồng môn của mình.",Đoàn phù thủy đồng loạt quay người lại và theo phản xạ tất cả đều thủ tư thế của naudis linh phù chống lại các cuộc tấn công không phải vậy kedia gào lên khi thấy các đồng môn của mình
18,dolly-vn/dolly-audio-1000h-vietnamese,18c1dbbb-4ebf-4461-b12e-2654bdda3734.wav,2.7626666666666666,2.2447856878861785,0.8125430820051321,Mẹ kiếp! Chúng ta đang ở trong Thế giới Vô hình.,mẹ kiếp chúng ta đang ở trong thế giới vô hình
19,dolly-vn/dolly-audio-1000h-vietnamese,d3a62d03-9c90-4a26-a09c-11e9847cc2e3.wav,9.536,4.065585372038186,0.42634074790668897,"Để làm chủ được bảng thứ tự các vì sao ma thuật trong Thế giới Vô hình, tất nhiên phải chỉnh sửa nhiều và thay đổi dáng vẻ của các Linh Phù tùy theo hình dạng mới của các chòm sao.",Để làm chủ được bảng thứ các vì sao ma thuật trong thế giới vô hình tất nhiên phải chỉnh sửa nhiều và thay đổi dáng vẻ của các linh phù tùy theo hình dạng mới của các chòm sao
20,dolly-vn/dolly-audio-1000h-vietnamese,d80b690d-545b-4832-96f6-864d27e72d0d.wav,4.362666666666667,1.9930774371605366,0.456848434556969,Tôi nhận ra những cơn đau ấy trên nét mặt của nàng. Bác sĩ đâu? Tôi hỏi. Ông ta ngủ ở tầng dưới.,tôi nhận ra những cơn đau ấy trên nét mặt của nàng bác sĩ đâu tôi hỏi Ông ta ngủ ở tầng dưới
21,dolly-vn/dolly-audio-1000h-vietnamese,9c209e86-b302-4214-89c6-f29e5b63a95b.wav,3.530666666666667,2.4165020319633186,0.6844322220439912,Phạm Lãi Mưu Lược Gia Biết Tự Rút Lui Đúng Lúc một.,phạm lãi mưu lược ra biết tự rút lui đúng lúc một
22,dolly-vn/dolly-audio-1000h-vietnamese,48ebb85f-d1a7-47c5-a0e7-66971b321f5a.wav,4.810666666666667,2.874132010154426,0.5974498358136971,"Tôi bước ra ngoài dãy hàng lang trống trải với hai cửa sổ và những cánh cửa đóng kín, phảng phất mùi nhà thương.",tôi bước ra ngoài dãy hàng lang trống trải với hai cửa sổ và những cánh cửa đóng kín phảng phất mùi nhà thương
23,dolly-vn/dolly-audio-1000h-vietnamese,ef3edc5d-6833-4a02-9bcf-0e0303ce8567.wav,1.408,2.0238063961733133,1.4373624972821828,Đại Biến Lúc Giữa Đêm hai.,Đại biến lúc giữa Đêm 2
24,dolly-vn/dolly-audio-1000h-vietnamese,4698f338-1cbd-495f-a074-a110151427f5.wav,9.184,3.7191679819952697,0.40496167051342224,"Phát hiện nhầm lẫn, các thầy Phù thủy sửa lại tư thế của mình và đứng chôn chân chờ đột kích vào nơi mà họ cho là chốn ẩn nấp của Bóng tối.",phát hiện nhầm lẫn các thầy phù thủy sửa lại tư thế của mình và đứng chôn chân chờ đồ chứng vào nơi mà họ cho là chốn ẩn nấp của bóng tối
25,dolly-vn/dolly-audio-1000h-vietnamese,9d4750a0-2ec1-481f-bef3-1ed63598bb76.wav,1.344,1.9950464540161192,1.4844095640000887,Anh hãy đi kiếm cái gì ăn đi.,anh hãy đi kiếm cái gì ăn đi
26,dolly-vn/dolly-audio-1000h-vietnamese,0ee1ff0b-dec4-4062-89f7-1d7c69ea909b.wav,0.9493333333333334,2.0894916870165616,2.2010095017730635,Nghị Hòa Cứu Nước ba.,nghị hòa cứu nước 3
27,dolly-vn/dolly-audio-1000h-vietnamese,3a248f7d-0e10-451d-bc83-bbbd88de9a69.wav,7.946666666666666,3.9037710800766945,0.49124636074790623,"Nhưng cái thứ mà đang lao về phía người họ từ khu phế tích, chẳng có vẻ gì là một bóng tối cả. Quân Ork và quái vật Lai người! Một thầy Phù thủy kêu lên.",nhưng cái thứ mà đang lao về phía người họ từ khu phế tích chẳng có vẻ gì là một bóng tối cả quân ốt và quái vật lai người một thầy phù thủy kêu lên
28,dolly-vn/dolly-audio-1000h-vietnamese,6b1983f5-fc31-4961-9ecb-acfd332c7f6e.wav,2.3146666666666667,2.4439662301447242,1.0558609865256585,Em cảm thấy đỡ lắm rồi. Để anh nán lại một chút đã.,em cảm thấy đỡ lắm rồi để anh nán lại một chút đã
29,dolly-vn/dolly-audio-1000h-vietnamese,7290fa93-4860-41dd-8b31-23ec078cc8e2.wav,1.088,2.078073267126456,1.90999381169711,Một Dạ Trung Thành bốn.,một dạ trung thành bốn
30,dolly-vn/dolly-audio-1000h-vietnamese,5044ad43-1085-442b-81ee-cb745526b787.wav,1.6853333333333333,2.026811853982508,1.2026177931067097,Nhưng chúng ở đâu ra thế?,nhưng chúng ở đâu ra thế
31,dolly-vn/dolly-audio-1000h-vietnamese,db5de299-f2ca-4344-94e1-a7a3fb61ad78.wav,2.0693333333333332,2.166196563979611,1.046808906562312,Những cơn đau nổi lên đều đều rồi lại dịu đi.,những cơn đau nổi lên đều đều rồi lại dịu đi
32,dolly-vn/dolly-audio-1000h-vietnamese,267cef0e-9521-4b7e-8570-4d225bf31051.wav,1.6853333333333333,1.2828289060853422,0.7611722148449419,"Cắt Tình Yêu, Dâng Người Đẹp năm.",các tình yêu dâng người đẹp năm
33,dolly-vn/dolly-audio-1000h-vietnamese,1bfaf2b1-cfd4-4780-b486-6a88d1721532.wav,2.0693333333333332,2.1872043390758336,1.0569608597338114,"Mỗi khi đau thúc, nàng lại bảo đau thế là tốt.",mỗi khi đau thúc nàng lại bảo đau thế là tốt
34,dolly-vn/dolly-audio-1000h-vietnamese,870abf11-9818-47ac-bada-139fc5d98044.wav,4.384,3.0594154491554946,0.697859363402257,Em chỉ mong được làm một người vợ ngoan và sanh đẻ được mẹ tròn con vuông.,em chỉ mong được làm một người vợ ngoan và sanh đẻ được mẹ tròn con vuông
35,dolly-vn/dolly-audio-1000h-vietnamese,6c85aa35-2e04-49e4-9206-1fae27c8f7ae.wav,2.7733333333333334,1.591601455816999,0.5738947557032449,"Anh đi ăn điểm tâm đi anh yêu, rồi sẽ trở lại.",anh đi ăn điểm tâm đi anh yêu rồi sẽ trở lại
36,dolly-vn/dolly-audio-1000h-vietnamese,23c12e4c-6fc2-4334-bdf1-e6d77a63b8ca.wav,3.3813333333333335,2.568709359038621,0.7596735091794029,Tôn Tẩn Một Nhà Mưu Lược Quân Sự Nhẫn Nhục Bất Khuất một.,tôn tẫn một nhà mưu lược quân sự nhẫn nhục bất khuất một
37,dolly-vn/dolly-audio-1000h-vietnamese,2073eb6d-6074-4ba2-a01d-040a570c6962.wav,1.1306666666666667,1.978511282010004,1.7498625725324326,Vắng anh cũng không hề gì đâu.,vắng anh cũng không hề gì đâu
38,dolly-vn/dolly-audio-1000h-vietnamese,778a696c-db1f-4ad0-a418-2410a8ff7643.wav,1.0773333333333333,1.8177316919900477,1.6872509517234355,Kết Nghĩa Kim Lang hai.,kết nghĩa kim lang 2
39,dolly-vn/dolly-audio-1000h-vietnamese,130bd92b-e4b0-4fed-b29e-9eabc3330ac6.wav,1.3973333333333333,2.0159735451452434,1.4427291592165388,Vây Ngụy Cứu Triệu năm.,vây ngụy cứu triệu năm
40,dolly-vn/dolly-audio-1000h-vietnamese,b1c30647-4cac-4373-a1ba-5e192e43e6d3.wav,1.4826666666666666,1.2291879300028086,0.8290386218544123,"Lui Quân, Giảm Bớt Bếp Nấu bốn.",lui quân giảm bớt bếp nấu bốn
41,dolly-vn/dolly-audio-1000h-vietnamese,ca912e0e-cc63-40a7-8a11-d1b5a77bf2d6.wav,2.570666666666667,1.6101540140807629,0.6263565926144046,Tôi đi xuôi theo con phố vắng tới quán cà phê.,tôi đi xuôi theo con phố vắng tới quán cà phê
42,dolly-vn/dolly-audio-1000h-vietnamese,b714cbdf-3cba-46eb-afe4-af5281042a98.wav,1.1306666666666667,2.1420818651095033,1.8945299514529803,Có ánh đèn ở cửa sổ.,có ánh đèn ở cửa sổ
43,dolly-vn/dolly-audio-1000h-vietnamese,56597233-2d08-42eb-939a-ee25b3b3a554.wav,2.9226666666666667,2.473699017893523,0.8463842442610138,Tôi bước vào đứng bên cạnh quầy bọc thiếc.,tôi bước vào đứng bên cạnh quầy bọc thiếc
44,dolly-vn/dolly-audio-1000h-vietnamese,01cfc7cd-3905-4c4b-8e10-aa2d0ba14532.wav,1.3866666666666667,2.065571007085964,1.4895944762639164,Đâm Vào Đùi Để Khổ Học hai.,Đâm vào đùi để khổ học hai
45,dolly-vn/dolly-audio-1000h-vietnamese,dbbb7f63-50ed-48e0-8b95-fe9150af8c1a.wav,1.3333333333333333,2.25969343399629,1.6947700754972175,Nghìn Dặm Đến Nước Yên ba.,nghìn dặm đến nước yên ba
46,dolly-vn/dolly-audio-1000h-vietnamese,b81400f0-5cfb-4d5b-9d59-0bf732a1f135.wav,3.509333333333333,2.422756859101355,0.6903752448047175,Tôi nhúng bánh vào rượu ăn rồi uống cà phê.,tôi nhúng bánh vào rượu ăn rồi uống cà phê
47,dolly-vn/dolly-audio-1000h-vietnamese,5c1a57d4-c388-483e-a695-ec51b960faf9.wav,4.117333333333334,2.652049113996327,0.6441181462102478,"Ông ta nghiêng chai rượu, rót quá tay làm rượu rớt cả ra quầy.",Ông ta nghiêng chai rượu rót quá tay làm rượu rớt cả ra quầy
48,dolly-vn/dolly-audio-1000h-vietnamese,5747a626-f7be-4a74-9794-5716203d70fa.wav,0.9386666666666666,1.9102100988384336,2.035024963251172,Công Thành Thiệt Thân năm.,công thành thiệt thân 5
49,dolly-vn/dolly-audio-1000h-vietnamese,ecd9154a-a267-4939-b359-52bdad0a00d5.wav,3.776,1.96593550988473,0.5206397007109984,Trương Nghi Nhà Tung Hoành Đưa Nước Tần Trở Thành Cường Quốc một.,trương nghi nhà tung hoành đưa nước tần trở thành cường quốc một
50,dolly-vn/dolly-audio-1000h-vietnamese,bfddf98e-b728-41a7-adec-edc60762d9c1.wav,2.6666666666666665,2.253655512118712,0.845120817044517,"Tôi uống rượu xong, trả tiền và bước ra.",tôi uống rượu xong trả tiền và bước ra
51,dolly-vn/dolly-audio-1000h-vietnamese,088670ec-a4fc-45d1-acc9-62bf9b1a3928.wav,3.008,2.389047984033823,0.7942313776708189,"Bên ngoài, dọc theo đường phố, những thùng rác chờ được đổ.",bên ngoài dọc theo đường phố những thùng rác chờ được đổ
52,dolly-vn/dolly-audio-1000h-vietnamese,1116c82f-1649-4e7c-9999-af16ae743f35.wav,5.866666666666666,3.0929744141176343,0.5272115478609605,"Tôi lên cầu thang bệnh viện, tới tầng của Catherine, đi dọc theo hành lang, tới phòng nàng và gõ cửa.",tôi lên cầu thang bệnh viện tới tầng của catherine đi dọc theo hành lang tới phòng nàng và gõ cửa
53,dolly-vn/dolly-audio-1000h-vietnamese,9a918d77-3962-4079-b87f-c908ffaf5704.wav,1.3866666666666667,1.9880424519069493,1.4336844605098191,Không có tiếng trả lời.,không có tiếng trả lời
54,dolly-vn/dolly-audio-1000h-vietnamese,9cd2fb89-b58d-4de0-ba67-9d2d88cce974.wav,2.528,2.586337188957259,1.02307641968246,Đánh Ngụy Và Làm Thừa Tướng Nước Ngụy ba.,Đánh ngụy và làm thừa tướng nước ngụy 3
55,dolly-vn/dolly-audio-1000h-vietnamese,3ad83330-e80f-489c-9884-4ed152609200.wav,0.9493333333333334,1.2404750869609416,1.3066802180066097,Thôn Tính Ba Thục bốn.,thôn tính 3 thục 4
56,dolly-vn/dolly-audio-1000h-vietnamese,c298f362-0397-4a11-a35e-5bd72328b106.wav,0.9813333333333333,2.004148723790422,2.0422711179929576,Chiếm Đoạt Hán Trung năm.,chiếm đoạt hán trung nam
57,dolly-vn/dolly-audio-1000h-vietnamese,416aed20-3665-4e84-a8e5-30b4d4f95cf8.wav,4.874666666666666,2.9402717421762645,0.603173907722155,"Tôi ghé mắt thấy Catherine nằm dài trên một chiếc bàn, mình đắp một tấm chăn.",tôi ghé mắt thấy catherine nằm dài trên một chiếc bàn mình đắp một tấm chăn
58,dolly-vn/dolly-audio-1000h-vietnamese,578a6561-1b92-432a-90cf-e7e6f970c937.wav,9.92,3.7603828471619636,0.37907085152842374,"Bị bất ngờ trước đòn phản công ồ ạt và lúng túng bởi không quen dùng các Linh Phù của Thế giới Vô hình, họ không kịp tạo Thần chú giúp tránh được lũ quái vật đang tấn công.",bị bất ngờ trước đòn phản công ồ ạt và lúng túng bởi không quen dùng các linh phù của thế giới vô hình họ không kịp tạo thần chú giúp tránh được lũ quái vật đang tấn công
59,dolly-vn/dolly-audio-1000h-vietnamese,a9c011b7-7b37-4a07-88e2-d2aa733e6b7f.wav,8.458666666666666,3.7456923499703407,0.4428230237196967,Cô đưa cho tôi một chiếc áo choàng trắng và cài áo cho tôi. Bây giờ thì ông có thể vào được.,cô đưa cho tôi một chiếc áo choàng trắng và cài áo cho tôi bây giờ thì ông có thể vào được
60,dolly-vn/dolly-audio-1000h-vietnamese,1757890f-7419-4126-a9d1-e0e42119f64b.wav,3.328,2.493004546035081,0.7490999236884258,Phạm Thư Nhà Mưu Lược Giúp Tần Hoàn Thành Đế Nghiệp một.,phạm thư nhà mưu lược giúp tần hoàn thành Đế nghiệp 1
61,dolly-vn/dolly-audio-1000h-vietnamese,d3e3d8c3-298e-4e3c-a1a6-95d1257e2815.wav,5.301333333333333,2.991602926980704,0.5643114173127586,Những con Ork đầu tiên bị kìm chặt dưới đất bởi những Linh Phù Ingwaz được tung ra một cách vụng về.,những con ốc đầu tiên bị kìm chặt dưới đất bởi những linh phù invas được tung ra một cách vụng về
62,dolly-vn/dolly-audio-1000h-vietnamese,eca56d7c-fd72-4773-a9df-2d0460000d52.wav,1.12,1.9524336049798876,1.7432442901606138,Giữa Đêm Đi Gặp Vương Kê ba.,giữa đêm đi gặp vương kê ba
63,dolly-vn/dolly-audio-1000h-vietnamese,70d72546-f632-4a8a-a0d3-ffaed94c8684.wav,6.346666666666667,3.0860328341368586,0.4862446692442529,Chúng tôi đến đây cho tiện việc cho thuốc mê mỗi khi đau. Cho tôi thuốc đi Catherine nói.,chúng tôi đến đây cho tiền việc cho thuốc mê mỗi khi đau cho tôi thuốc đi catherine nói
64,dolly-vn/dolly-audio-1000h-vietnamese,58f4c5f1-20fc-4668-a42a-108bcc460b2c.wav,1.6746666666666667,2.1107909069396555,1.2604245065324375,Xuống Xe Để Tránh Họa bốn.,xuống xe để tránh họa bốn
65,dolly-vn/dolly-audio-1000h-vietnamese,b1ad34b3-14bf-439f-bcc4-acee11e54c6e.wav,2.485333333333333,2.1955200750380754,0.8833905881322729,Bác sĩ chụp mặt nạ lên mặt nàng và vặn chiếc tay quay.,bác sĩ chụp mặt nạ lên mặt nàng và vặn chiếc tay quay
66,dolly-vn/dolly-audio-1000h-vietnamese,8a5d5908-aefa-418e-b6bb-421bd2e13d85.wav,1.1733333333333333,2.0973043739795685,1.7874753187325867,Lời Nói Khôn Khéo năm.,lời nói khôn khéo năm
67,dolly-vn/dolly-audio-1000h-vietnamese,149899e3-7a2f-4e36-b003-7acf1d04656b.wav,1.536,2.1346155910287052,1.38972369207598,Nàng thở mạnh và sâu.,nàng thở mạnh và sâu
68,dolly-vn/dolly-audio-1000h-vietnamese,70472cbf-aed7-44b3-9771-fd95a4e7467c.wav,2.8053333333333335,2.247484161052853,0.8011469205273952,Loạt thứ ba lao vào họ trước khi họ kịp ra tay.,loạt thứ ba lao vào họ trước khi họ kịp ra tay
69,dolly-vn/dolly-audio-1000h-vietnamese,db1c0bf6-49c8-4e71-9673-a73ac4e50da4.wav,5.237333333333333,3.1996460799127817,0.6109303869487236,"Thế mà bác sĩ cũng làm cho hết đau, phải không thưa bác sĩ?",thế mà bác sĩ cũng làm cho hết đau phải không thưa bác sĩ
70,dolly-vn/dolly-audio-1000h-vietnamese,8dff215c-8faa-4194-b5aa-775aafd78056.wav,3.712,2.7921450410503894,0.7521942459726264,"Giọng nàng nói hơi lạ, nàng nói lớn tiếng bác sĩ.",giọng nàng nói hơi lạ nàng nói lớn tiếng bác sĩ
71,dolly-vn/dolly-audio-1000h-vietnamese,7394d630-cdd6-4ef1-9d1e-3cf68cca3adc.wav,5.344,3.4041477621067315,0.6370036979990141,"Xa hơn, một Phù thủy khác bị một nhát gươm đâm vào bụng ngã sụp xuống, miệng trào máu.",xa hơn một phù thủy khác bị một nhát gươm đâm vào bụng ngã sụp xuống miệng trào máu
72,dolly-vn/dolly-audio-1000h-vietnamese,5e291637-65e2-4bd7-82da-ad548c7407a7.wav,6.496,2.4542124799918383,0.3778036453189406,"Một số người thỉnh thoảng được bảo vệ dưới một Bộ giáp Elhaz, tuy được tạo ra không chuẩn.",một số người thỉnh thoảng được bảo vệ dưới một bộ giáp ehas tuy được tạo ra không chuẩn
73,dolly-vn/dolly-audio-1000h-vietnamese,4b1a0f1d-452a-434f-bfc0-b5b77dbb62af.wav,13.557333333333334,5.596184379886836,0.4127791389570345,"Và đúng như thầy Qadehar dự tính, những đòn chết người của lũ quái vật đang được thả sức tung hoành đã vô hiệu hóa các Thần chú đang bị yếu đi vì những Linh Phù cầu viện không chính xác.",và đúng như thầy khedeha dự tính những đòn chết người của lũ quái vật đang được thả sức tung hoành đã vô hiệu hóa các thần chú đang bị yếu đi vì năng linh phù cầu viện không chính xác
74,dolly-vn/dolly-audio-1000h-vietnamese,cfab58ef-a771-4c78-9f63-e14652670d37.wav,1.3973333333333333,2.09845903608948,1.501759806361746,Nhường Chức Cho Thái Trạch bảy.,nhường chức cho thái trạch 7
75,dolly-vn/dolly-audio-1000h-vietnamese,c9579d98-803c-424a-85d8-a922ea0cbe89.wav,4.469333333333333,2.869036542950198,0.641938367306876,"Tôi nghe nàng rên khe khẽ rồi nàng lại đẩy chiếc mặt nạ ra và mỉm cười. Cơn đau này dữ thật, đau lắm.",tôi nghe nàng rên khe khẽ rồi nàng lại đẩy trước mặt nạ ra và mỉm cười cơn đau này dữ thật đau lắm
76,dolly-vn/dolly-audio-1000h-vietnamese,f40c2ead-5d4e-44a2-854f-c53d454d351e.wav,1.792,2.1096435750368983,1.1772564592839834,Trương Lương Bậc Thầy Của Đế Vương một.,trương lương bậc thầy của đế vương 1
77,dolly-vn/dolly-audio-1000h-vietnamese,3d8cbf2e-352e-45bc-811b-31ec2dced7fb.wav,2.026666666666667,2.1954640520270914,1.0832881835659989,Đừng lo lắng gì hết anh yêu.,Đừng lo lắng gì hết anh yêu
78,dolly-vn/dolly-audio-1000h-vietnamese,0766c5d7-20cf-4273-8ca5-7f08a1c7c3b0.wav,1.376,1.9557067311834544,1.4212984964996036,Nhận Sách Tại Hạ Phi hai.,nhận sách tại hạ phi hai
79,dolly-vn/dolly-audio-1000h-vietnamese,1fe6ec30-181a-4f01-b817-160d2af2be0e.wav,5.461333333333333,3.223008655011654,0.5901505105612159,"Anh đi ăn sáng nữa đi. Không, anh muốn ở lại đây Tôi đáp.",anh đi ăn sáng nữa đi không anh muốn ở lại đây tôi đáp
80,dolly-vn/dolly-audio-1000h-vietnamese,efccbeac-bce4-4f78-9bf6-1f443766b49b.wav,1.184,2.018878194037825,1.705133609829244,Mưu Lược Tây Tiến ba.,mưu lược tây tiến 3
81,dolly-vn/dolly-audio-1000h-vietnamese,36a9ee7a-1ff8-47a4-bf1e-a1ca6dadd70c.wav,1.504,2.0371153198648244,1.3544649733143779,Khuyên Việc Định Đô bảy.,khuyên việc định đô 7
82,dolly-vn/dolly-audio-1000h-vietnamese,290315d5-8825-4495-be87-a363bc0e75a1.wav,1.888,1.9788543528411537,1.0481220089201027,Những cơn đau chậm lại.,những cơn đau chậm lại
83,dolly-vn/dolly-audio-1000h-vietnamese,42f87373-8ea5-4d5e-903a-c0378c6c1546.wav,2.9226666666666667,2.4347871649079025,0.8330704259493279,Con quái vật làu bàu và đổ gục xuống trong màn bụi.,con quái vật lào bầu và đổ gục xuống trong màn bụi
84,dolly-vn/dolly-audio-1000h-vietnamese,74711e7f-318a-46e8-abc3-9040b713e7e2.wav,6.741333333333333,3.323407144052908,0.4929895882198736,"Bên cạnh ông, nhờ sự che chở hình như có kết quả tốt của Bộ giáp Elhaz, hai thầy Phù thủy đang tung bùa yểm chống lại kẻ thù.",bên cạnh ông nhờ sự che chở hình như có kết quả tốt của bộ giáp elas hai thầy phù thủy đang tung bùa yểm chống lại kẻ thù
85,dolly-vn/dolly-audio-1000h-vietnamese,a5536558-7df1-40d9-b139-38ec8bdb378a.wav,1.8026666666666666,2.216309986077249,1.2294619005606042,Rút Lui Khi Đã Thành Công tám.,rút lui khi đã thành công tám
86,dolly-vn/dolly-audio-1000h-vietnamese,a444fce7-0fdc-431e-b487-642eb2b2084d.wav,7.605333333333333,3.087526589864865,0.4059686084149104,"Phía đằng trước, được bảo vệ bởi tư thế huyền diệu Naudhiz, ba thầy Phù thủy khác đang đối đầu với lũ Ork sùi bọt mép.",phía đằng trước được bảo vệ bởi tư thế huyền diệu naudis ba thầy phù thủy khác đang đối đầu với lũ ốc sùi bọt mép
87,dolly-vn/dolly-audio-1000h-vietnamese,ef690e3b-004c-4d1f-9047-a0d51fd545aa.wav,3.7333333333333334,1.8934130989946425,0.5071642229449935,Quách Gia Một Mưu Lược Gia Không Bao Giờ Tính Toán Sai một.,quách gia một mưu lược ra không bao giờ tính toán sai một
88,dolly-vn/dolly-audio-1000h-vietnamese,92a008e0-91d3-4186-b81a-b054e07d8228.wav,2.24,2.2414343690034,1.0006403433050892,Nàng với tay chụp chiếc mặt nạ úp lên mặt.,nàng với tay chụp chiếc mặt nạ úp lên mặt
89,dolly-vn/dolly-audio-1000h-vietnamese,6feaf6c4-b465-4917-9c77-399f628d552d.wav,2.7093333333333334,1.6253684738185257,0.5999145449625464,Vị bác sĩ mở khóa hơi và chăm chú nhìn nàng.,vị bác sĩ mở khóa hơi và chăm chú nhìn nàng
