index,dataset,path,audio_duration,processing_time,rtf,ground_truth,iflytek_transcription
20,dolly-vn/dolly-audio-1000h-vietnamese,d80b690d-545b-4832-96f6-864d27e72d0d.wav,4.362666666666667,1.1021969560533762,0.2526429453056333,Tôi nhận ra những cơn đau ấy trên nét mặt của nàng. Bác sĩ đâu? Tôi hỏi. Ông ta ngủ ở tầng dưới., Tôi nhận ra những cơn đau ấy trên nét mặt của nàng bác sĩ đâu tôi hỏi ông ta ngủ ở tầng dưới.
21,dolly-vn/dolly-audio-1000h-vietnamese,9c209e86-b302-4214-89c6-f29e5b63a95b.wav,3.530666666666667,0.9563321250025183,0.2708644613866649,Phạm Lãi Mưu Lược Gia Biết Tự Rút Lui Đúng Lúc một., Phạm lãi mưu lược ra biết tự rút lui đúng lúc 1.
22,dolly-vn/dolly-audio-1000h-vietnamese,48ebb85f-d1a7-47c5-a0e7-66971b321f5a.wav,4.810666666666667,1.2311594900675118,0.25592284300183865,"Tôi bước ra ngoài dãy hàng lang trống trải với hai cửa sổ và những cánh cửa đóng kín, phảng phất mùi nhà thương.", Tôi bước ra ngoài dãy hàng lang trống trải với 2 cửa sổ và những cánh cửa đóng kín phảng phất mùi nhà thương.
23,dolly-vn/dolly-audio-1000h-vietnamese,ef3edc5d-6833-4a02-9bcf-0e0303ce8567.wav,1.408,0.5604538400657475,0.398049602319423,Đại Biến Lúc Giữa Đêm hai., Đại biến lúc giữa đêm 2.
24,dolly-vn/dolly-audio-1000h-vietnamese,4698f338-1cbd-495f-a074-a110151427f5.wav,9.184,1.9755821421276778,0.21511129596337958,"Phát hiện nhầm lẫn, các thầy Phù thủy sửa lại tư thế của mình và đứng chôn chân chờ đột kích vào nơi mà họ cho là chốn ẩn nấp của Bóng tối."," Phát hiện nhầm lẫn các thầy phù, thủy sửa lại tư thế của mình và đứng chôn chân chờ đồ trốn vào nơi mà họ cho là chốn ẩn nấp của bóng tối."
25,dolly-vn/dolly-audio-1000h-vietnamese,9d4750a0-2ec1-481f-bef3-1ed63598bb76.wav,1.344,0.5500680680852383,0.40927683637294515,Anh hãy đi kiếm cái gì ăn đi., Anh hãy đi kiếm cái gì ăn đi.
26,dolly-vn/dolly-audio-1000h-vietnamese,0ee1ff0b-dec4-4062-89f7-1d7c69ea909b.wav,0.9493333333333334,0.46565755689516664,0.4905100669541783,Nghị Hòa Cứu Nước ba., Nghị hòa cứu nước 3.
27,dolly-vn/dolly-audio-1000h-vietnamese,3a248f7d-0e10-451d-bc83-bbbd88de9a69.wav,7.946666666666666,1.802213632967323,0.22678862830964636,"Nhưng cái thứ mà đang lao về phía người họ từ khu phế tích, chẳng có vẻ gì là một bóng tối cả. Quân Ork và quái vật Lai người! Một thầy Phù thủy kêu lên.", Nhưng cái thứ mà đang lao về phía người họ từ khu phế tích chẳng có vẻ gì là 1 bóng tối cả quân ốt và quái vật lai người 1 thầy phù thủy kêu lên.
28,dolly-vn/dolly-audio-1000h-vietnamese,6b1983f5-fc31-4961-9ecb-acfd332c7f6e.wav,2.3146666666666667,0.7599690449424088,0.32832764038410517,Em cảm thấy đỡ lắm rồi. Để anh nán lại một chút đã., Em cảm thấy đỡ lắm rồi để anh nán lại 1 chút đã.
29,dolly-vn/dolly-audio-1000h-vietnamese,7290fa93-4860-41dd-8b31-23ec078cc8e2.wav,1.088,0.5019606589339674,0.46136089975548467,Một Dạ Trung Thành bốn., 1 dạ trung thành 4.
30,dolly-vn/dolly-audio-1000h-vietnamese,5044ad43-1085-442b-81ee-cb745526b787.wav,1.6853333333333333,0.5915297020692378,0.350986769423994,Nhưng chúng ở đâu ra thế?, Nhưng chúng ở đâu ra thế.
31,dolly-vn/dolly-audio-1000h-vietnamese,db5de299-f2ca-4344-94e1-a7a3fb61ad78.wav,2.0693333333333332,0.7164409849792719,0.3462182594938492,Những cơn đau nổi lên đều đều rồi lại dịu đi., Những cơn đau nổi lên đều đều rồi lại dịu đi.
32,dolly-vn/dolly-audio-1000h-vietnamese,267cef0e-9521-4b7e-8570-4d225bf31051.wav,1.6853333333333333,0.6269816851709038,0.3720223606631154,"Cắt Tình Yêu, Dâng Người Đẹp năm.", Cắt tình yêu dâng người đẹp năm.
33,dolly-vn/dolly-audio-1000h-vietnamese,1bfaf2b1-cfd4-4780-b486-6a88d1721532.wav,2.0693333333333332,0.7024397840723395,0.3394522152411435,"Mỗi khi đau thúc, nàng lại bảo đau thế là tốt.", Mỗi khi đau thúc nàng lại bảo đau thế là tốt.
34,dolly-vn/dolly-audio-1000h-vietnamese,870abf11-9818-47ac-bada-139fc5d98044.wav,4.384,1.1144872440490872,0.25421698085061295,Em chỉ mong được làm một người vợ ngoan và sanh đẻ được mẹ tròn con vuông., Em chỉ mong được làm 1 người vợ ngoan và xanh đẻ được mẹ tròn con vuông.
35,dolly-vn/dolly-audio-1000h-vietnamese,6c85aa35-2e04-49e4-9206-1fae27c8f7ae.wav,2.7733333333333334,0.8335829169955105,0.3005707633397273,"Anh đi ăn điểm tâm đi anh yêu, rồi sẽ trở lại.", Anh đi ăn điểm tâm đi anh yêu rồi sẽ trở lại.
36,dolly-vn/dolly-audio-1000h-vietnamese,23c12e4c-6fc2-4334-bdf1-e6d77a63b8ca.wav,3.3813333333333335,0.9440397250000387,0.279191559049696,Tôn Tẩn Một Nhà Mưu Lược Quân Sự Nhẫn Nhục Bất Khuất một., Tôn tận 1 nhà mưu lược quân sự nhẫn nhục bất khuất 1.
37,dolly-vn/dolly-audio-1000h-vietnamese,2073eb6d-6074-4ba2-a01d-040a570c6962.wav,1.1306666666666667,0.8955846291501075,0.7920854621020997,Vắng anh cũng không hề gì đâu., Vắng anh cũng không hề gì đâu.
38,dolly-vn/dolly-audio-1000h-vietnamese,778a696c-db1f-4ad0-a418-2410a8ff7643.wav,1.0773333333333333,0.5056238749530166,0.4693290918499536,Kết Nghĩa Kim Lang hai., Kết nghĩa kim lăng 2.
39,dolly-vn/dolly-audio-1000h-vietnamese,130bd92b-e4b0-4fed-b29e-9eabc3330ac6.wav,1.3973333333333333,0.5938875160645694,0.42501492084773573,Vây Ngụy Cứu Triệu năm., Vi ngụy cứu triệu năm.
40,dolly-vn/dolly-audio-1000h-vietnamese,b1c30647-4cac-4373-a1ba-5e192e43e6d3.wav,1.4826666666666666,0.560592396883294,0.3780973899842361,"Lui Quân, Giảm Bớt Bếp Nấu bốn.", Lui quân giảm bớt bếp nấu 4.
41,dolly-vn/dolly-audio-1000h-vietnamese,ca912e0e-cc63-40a7-8a11-d1b5a77bf2d6.wav,2.570666666666667,0.7818567580543458,0.3041455231020536,Tôi đi xuôi theo con phố vắng tới quán cà phê., Tôi đi xuôi theo con phố vắng tới quán cà phê.
42,dolly-vn/dolly-audio-1000h-vietnamese,b714cbdf-3cba-46eb-afe4-af5281042a98.wav,1.1306666666666667,0.5095646630506963,0.45067629397172426,Có ánh đèn ở cửa sổ., Có ánh đèn ở cửa sổ.
43,dolly-vn/dolly-audio-1000h-vietnamese,56597233-2d08-42eb-939a-ee25b3b3a554.wav,2.9226666666666667,0.8267450961284339,0.28287355022642585,Tôi bước vào đứng bên cạnh quầy bọc thiếc., Tôi bước vào đứng bên cạnh quầy bọc thiếc.
44,dolly-vn/dolly-audio-1000h-vietnamese,01cfc7cd-3905-4c4b-8e10-aa2d0ba14532.wav,1.3866666666666667,0.5705721790436655,0.4114703214257203,Đâm Vào Đùi Để Khổ Học hai., Đâm vào đùi để khổ học 2.
45,dolly-vn/dolly-audio-1000h-vietnamese,dbbb7f63-50ed-48e0-8b95-fe9150af8c1a.wav,1.3333333333333333,0.5699715910013765,0.4274786932510324,Nghìn Dặm Đến Nước Yên ba., Nhìn dặm đến nước yên 3.
46,dolly-vn/dolly-audio-1000h-vietnamese,b81400f0-5cfb-4d5b-9d59-0bf732a1f135.wav,3.509333333333333,0.9482667800039053,0.27021279825339245,Tôi nhúng bánh vào rượu ăn rồi uống cà phê., Tôi nhúng bánh vào rượu ăn rồi uống cà phê.
47,dolly-vn/dolly-audio-1000h-vietnamese,5c1a57d4-c388-483e-a695-ec51b960faf9.wav,4.117333333333334,1.1442956940736622,0.2779215578222949,"Ông ta nghiêng chai rượu, rót quá tay làm rượu rớt cả ra quầy.", Ông ta nghiêng chai rượu rót quá tay làm rượu rớt cả ra quầy.
48,dolly-vn/dolly-audio-1000h-vietnamese,5747a626-f7be-4a74-9794-5716203d70fa.wav,0.9386666666666666,0.4761852719821036,0.5072996505491161,Công Thành Thiệt Thân năm., Công thành thiệt thân năm.
49,dolly-vn/dolly-audio-1000h-vietnamese,ecd9154a-a267-4939-b359-52bdad0a00d5.wav,3.776,0.9985359208658338,0.26444277565302804,Trương Nghi Nhà Tung Hoành Đưa Nước Tần Trở Thành Cường Quốc một., Trương nghi nhà tung hoành đưa nước tần trở thành cường quốc 1.
50,dolly-vn/dolly-audio-1000h-vietnamese,bfddf98e-b728-41a7-adec-edc60762d9c1.wav,2.6666666666666665,0.7842337060719728,0.2940876397769898,"Tôi uống rượu xong, trả tiền và bước ra.", Tôi uống rượu xong trả tiền và bước ra.
51,dolly-vn/dolly-audio-1000h-vietnamese,088670ec-a4fc-45d1-acc9-62bf9b1a3928.wav,3.008,0.8751982399262488,0.2909568616776093,"Bên ngoài, dọc theo đường phố, những thùng rác chờ được đổ.", Bên ngoài dọc theo đường phố những thùng rác chờ được đổ.
52,dolly-vn/dolly-audio-1000h-vietnamese,1116c82f-1649-4e7c-9999-af16ae743f35.wav,5.866666666666666,1.4204759788699448,0.24212658730737696,"Tôi lên cầu thang bệnh viện, tới tầng của Catherine, đi dọc theo hành lang, tới phòng nàng và gõ cửa.", Tôi lên cầu thang bệnh viện tới tầng của catherine đi dọc theo hành lang tới phòng nàng và gõ cửa.
53,dolly-vn/dolly-audio-1000h-vietnamese,9a918d77-3962-4079-b87f-c908ffaf5704.wav,1.3866666666666667,0.5296795240137726,0.38198042597147064,Không có tiếng trả lời., Không có tiếng trả lời.
54,dolly-vn/dolly-audio-1000h-vietnamese,9cd2fb89-b58d-4de0-ba67-9d2d88cce974.wav,2.528,0.7678874300327152,0.3037529390952196,Đánh Ngụy Và Làm Thừa Tướng Nước Ngụy ba., Đánh ngụy và làm thừa tướng nước ngụy 3.
55,dolly-vn/dolly-audio-1000h-vietnamese,3ad83330-e80f-489c-9884-4ed152609200.wav,0.9493333333333334,0.46947948005981743,0.4945359691641335,Thôn Tính Ba Thục bốn., Thôn tính và thục 4.
56,dolly-vn/dolly-audio-1000h-vietnamese,c298f362-0397-4a11-a35e-5bd72328b106.wav,0.9813333333333333,0.4664760739542544,0.4753492601436016,Chiếm Đoạt Hán Trung năm., Chiếm đoạt hán trung năm.
57,dolly-vn/dolly-audio-1000h-vietnamese,416aed20-3665-4e84-a8e5-30b4d4f95cf8.wav,4.874666666666666,1.2041972789447755,0.24703171750781774,"Tôi ghé mắt thấy Catherine nằm dài trên một chiếc bàn, mình đắp một tấm chăn.", Tôi ghé mắt thấy catherine nằm dài trên 1 chiếc bàn mình đắp 1 tấm chăn.
58,dolly-vn/dolly-audio-1000h-vietnamese,578a6561-1b92-432a-90cf-e7e6f970c937.wav,9.92,2.2008690058719367,0.2218617949467678,"Bị bất ngờ trước đòn phản công ồ ạt và lúng túng bởi không quen dùng các Linh Phù của Thế giới Vô hình, họ không kịp tạo Thần chú giúp tránh được lũ quái vật đang tấn công."," Bị bất ngờ trước đòn, phản công ồ ạt và lúng túng bởi không quen dùng các linh phù của, thế giới vô hình họ không kịp tạo thần chú giúp tránh được lũ quái vật đang tấn công."
59,dolly-vn/dolly-audio-1000h-vietnamese,a9c011b7-7b37-4a07-88e2-d2aa733e6b7f.wav,8.458666666666666,1.6887852139770985,0.19965146760448044,Cô đưa cho tôi một chiếc áo choàng trắng và cài áo cho tôi. Bây giờ thì ông có thể vào được.," Cô đưa cho tôi 1 chiếc áo choàng trắng và cài áo cho tôi, bây giờ thì ông có thể vào được."
60,dolly-vn/dolly-audio-1000h-vietnamese,1757890f-7419-4126-a9d1-e0e42119f64b.wav,3.328,0.9185355920344591,0.2760022812603543,Phạm Thư Nhà Mưu Lược Giúp Tần Hoàn Thành Đế Nghiệp một., Phạm thư nhà mưu lược giúp tần hoàn thành đề nghiệp 1.
61,dolly-vn/dolly-audio-1000h-vietnamese,d3e3d8c3-298e-4e3c-a1a6-95d1257e2815.wav,5.301333333333333,1.3348650480620563,0.25179798441814444,Những con Ork đầu tiên bị kìm chặt dưới đất bởi những Linh Phù Ingwaz được tung ra một cách vụng về.," Những con ốc đầu tiên bị kìm, chặt dưới, đất bởi, những linh phú inwash được tung ra 1 cách vụng về."
62,dolly-vn/dolly-audio-1000h-vietnamese,eca56d7c-fd72-4773-a9df-2d0460000d52.wav,1.12,0.5097235329449177,0.4551102972722479,Giữa Đêm Đi Gặp Vương Kê ba., Giữa đêm đi gặp vương kê 3.
63,dolly-vn/dolly-audio-1000h-vietnamese,70d72546-f632-4a8a-a0d3-ffaed94c8684.wav,6.346666666666667,1.4966476110275835,0.23581632526695118,Chúng tôi đến đây cho tiện việc cho thuốc mê mỗi khi đau. Cho tôi thuốc đi Catherine nói., Chúng tôi đến đây cho tiền việt cho thuốc mê mỗi khi down cho tôi thuốc đi catherine nói.
64,dolly-vn/dolly-audio-1000h-vietnamese,58f4c5f1-20fc-4668-a42a-108bcc460b2c.wav,1.6746666666666667,0.5974011737853289,0.35672840791321386,Xuống Xe Để Tránh Họa bốn., Xuống xe để tránh họa 4.
65,dolly-vn/dolly-audio-1000h-vietnamese,b1ad34b3-14bf-439f-bcc4-acee11e54c6e.wav,2.485333333333333,0.7259877659380436,0.2921088114021098,Bác sĩ chụp mặt nạ lên mặt nàng và vặn chiếc tay quay., Bác sĩ chụp mặt nạ lên mặt nàng và vặn chiếc tay quay.
66,dolly-vn/dolly-audio-1000h-vietnamese,8a5d5908-aefa-418e-b6bb-421bd2e13d85.wav,1.1733333333333333,0.4961122937966138,0.4228229776675686,Lời Nói Khôn Khéo năm., Lời nói khôn khéo năm.
67,dolly-vn/dolly-audio-1000h-vietnamese,149899e3-7a2f-4e36-b003-7acf1d04656b.wav,1.536,0.609259766060859,0.39665349352920504,Nàng thở mạnh và sâu., Nàng thở mạnh và sâu.
68,dolly-vn/dolly-audio-1000h-vietnamese,70472cbf-aed7-44b3-9771-fd95a4e7467c.wav,2.8053333333333335,0.8270633050706238,0.29481819334741816,Loạt thứ ba lao vào họ trước khi họ kịp ra tay., Loạt thứ 3 lao vào họ trước khi họ kịp ra tay.
69,dolly-vn/dolly-audio-1000h-vietnamese,db1c0bf6-49c8-4e71-9673-a73ac4e50da4.wav,5.237333333333333,1.2240443939808756,0.23371519742506536,"Thế mà bác sĩ cũng làm cho hết đau, phải không thưa bác sĩ?", Thế mà bác sĩ cũng làm cho hết đau phải không thưa bác sĩ.
70,dolly-vn/dolly-audio-1000h-vietnamese,8dff215c-8faa-4194-b5aa-775aafd78056.wav,3.712,0.9485391478519887,0.255533175606678,"Giọng nàng nói hơi lạ, nàng nói lớn tiếng bác sĩ.", Giọng nàng nói hơi lạ nàng nói lớn tiếng bác sĩ.
71,dolly-vn/dolly-audio-1000h-vietnamese,7394d630-cdd6-4ef1-9d1e-3cf68cca3adc.wav,5.344,1.3142200571019202,0.24592441188284433,"Xa hơn, một Phù thủy khác bị một nhát gươm đâm vào bụng ngã sụp xuống, miệng trào máu."," Xa hơn 1 phù thủy khác, bị 1 nhát gươm đâm vào bụng ngã, sụp xuống miệng chào máu."
72,dolly-vn/dolly-audio-1000h-vietnamese,5e291637-65e2-4bd7-82da-ad548c7407a7.wav,6.496,1.472978370031342,0.22675159637181985,"Một số người thỉnh thoảng được bảo vệ dưới một Bộ giáp Elhaz, tuy được tạo ra không chuẩn.", 1 số người thỉnh thoảng được bảo vệ dưới 1 bộ giáp ehas tuy được tạo ra không chuẩn.
73,dolly-vn/dolly-audio-1000h-vietnamese,4b1a0f1d-452a-434f-bfc0-b5b77dbb62af.wav,13.557333333333334,2.830063284141943,0.20874778354705517,"Và đúng như thầy Qadehar dự tính, những đòn chết người của lũ quái vật đang được thả sức tung hoành đã vô hiệu hóa các Thần chú đang bị yếu đi vì những Linh Phù cầu viện không chính xác."," Và đúng như thầy kedeha dự tính, những đòn, chết người, của lũ quái vật đang được thả sức tung hoành đã vô hiệu hóa, các thần chú đang bị yếu đi vì năng linh phù cầu viện không chính xác."
74,dolly-vn/dolly-audio-1000h-vietnamese,cfab58ef-a771-4c78-9f63-e14652670d37.wav,1.3973333333333333,0.544972802978009,0.39000916243655226,Nhường Chức Cho Thái Trạch bảy., Nhường chức cho thái trạch 7.
75,dolly-vn/dolly-audio-1000h-vietnamese,c9579d98-803c-424a-85d8-a922ea0cbe89.wav,4.469333333333333,1.1172094570938498,0.24997228306097474,"Tôi nghe nàng rên khe khẽ rồi nàng lại đẩy chiếc mặt nạ ra và mỉm cười. Cơn đau này dữ thật, đau lắm.", Tôi nghe nàng rên khe khẽ rồi nàng lại đẩy trước mặt nạ da và mỉm cười cơn đau này dữ thật đau.
76,dolly-vn/dolly-audio-1000h-vietnamese,f40c2ead-5d4e-44a2-854f-c53d454d351e.wav,1.792,0.6503864880651236,0.3629388884291984,Trương Lương Bậc Thầy Của Đế Vương một., Chương lương bậc thầy của đế vương 1.
77,dolly-vn/dolly-audio-1000h-vietnamese,3d8cbf2e-352e-45bc-811b-31ec2dced7fb.wav,2.026666666666667,0.6824129631277174,0.3367169225959131,Đừng lo lắng gì hết anh yêu., Đừng lo lắng gì hết anh yêu.
78,dolly-vn/dolly-audio-1000h-vietnamese,0766c5d7-20cf-4273-8ca5-7f08a1c7c3b0.wav,1.376,0.5549160710070282,0.403282028348131,Nhận Sách Tại Hạ Phi hai., Nhận sách tại hạ phi 2.
79,dolly-vn/dolly-audio-1000h-vietnamese,1fe6ec30-181a-4f01-b817-160d2af2be0e.wav,5.461333333333333,1.2595552578568459,0.23063145590640488,"Anh đi ăn sáng nữa đi. Không, anh muốn ở lại đây Tôi đáp.", Anh đi ăn sáng nữa đi không anh muốn ở lại đây tôi đáp.
80,dolly-vn/dolly-audio-1000h-vietnamese,efccbeac-bce4-4f78-9bf6-1f443766b49b.wav,1.184,0.5241242600604892,0.44267251694298076,Mưu Lược Tây Tiến ba., Mua lược tây tiến 3.
81,dolly-vn/dolly-audio-1000h-vietnamese,36a9ee7a-1ff8-47a4-bf1e-a1ca6dadd70c.wav,1.504,0.5888697630725801,0.39153574672378993,Khuyên Việc Định Đô bảy., Khuyên việc định đô 7.
82,dolly-vn/dolly-audio-1000h-vietnamese,290315d5-8825-4495-be87-a363bc0e75a1.wav,1.888,0.6296086579095572,0.3334791620283672,Những cơn đau chậm lại., Những cơn đau chậm lại.
83,dolly-vn/dolly-audio-1000h-vietnamese,42f87373-8ea5-4d5e-903a-c0378c6c1546.wav,2.9226666666666667,0.8425942889880389,0.2882964036227323,Con quái vật làu bàu và đổ gục xuống trong màn bụi., Con quái vật làu bàu và đổ gục xuống trong màn bụi.
84,dolly-vn/dolly-audio-1000h-vietnamese,74711e7f-318a-46e8-abc3-9040b713e7e2.wav,6.741333333333333,1.6122535278555006,0.23915944341210946,"Bên cạnh ông, nhờ sự che chở hình như có kết quả tốt của Bộ giáp Elhaz, hai thầy Phù thủy đang tung bùa yểm chống lại kẻ thù."," Bên cạnh ông nhờ sự che chở hình như có kết quả, tốt của bộ giáp elas 2 thầy phù thủy đang tung bùa yểm chống lại kẻ thù."
85,dolly-vn/dolly-audio-1000h-vietnamese,a5536558-7df1-40d9-b139-38ec8bdb378a.wav,1.8026666666666666,0.6221420939546078,0.3451232030073638,Rút Lui Khi Đã Thành Công tám., Rút lui khi đã thành công 8.
86,dolly-vn/dolly-audio-1000h-vietnamese,a444fce7-0fdc-431e-b487-642eb2b2084d.wav,7.605333333333333,1.7313236070331186,0.22764598619825369,"Phía đằng trước, được bảo vệ bởi tư thế huyền diệu Naudhiz, ba thầy Phù thủy khác đang đối đầu với lũ Ork sùi bọt mép."," Phía đằng trước được bảo vệ bởi tư, thế huyền, diệu naudis 3 thầy phù thủy khác đang đối đầu với lũ ốc sùi bọt mép."
87,dolly-vn/dolly-audio-1000h-vietnamese,ef690e3b-004c-4d1f-9047-a0d51fd545aa.wav,3.7333333333333334,0.9544539579655975,0.25565731016935644,Quách Gia Một Mưu Lược Gia Không Bao Giờ Tính Toán Sai một., Quách ra 1 mưu lược ra không bao giờ tính toán sai 1.
88,dolly-vn/dolly-audio-1000h-vietnamese,92a008e0-91d3-4186-b81a-b054e07d8228.wav,2.24,0.6885165569838136,0.3073734629392025,Nàng với tay chụp chiếc mặt nạ úp lên mặt., Nàng với tay chụp chiếc mặt nạ úp lên mặt.
