index,dataset,path,audio_duration,processing_time,rtf,ground_truth,gemini_model,gemini_transcription
20,dolly-vn/dolly-audio-1000h-vietnamese,d80b690d-545b-4832-96f6-864d27e72d0d.wav,4.362666666666667,3.071817227988504,0.7041145846550666,Tôi nhận ra những cơn đau ấy trên nét mặt của nàng. Bác sĩ đâu? Tôi hỏi. Ông ta ngủ ở tầng dưới.,gemini-2.5-flash,Tôi nhận ra những cơn đau ấy trên nét mặt của nàng. Bác sĩ đâu? Tôi hỏi. Ông ta ngủ ở tầng dưới.
21,dolly-vn/dolly-audio-1000h-vietnamese,9c209e86-b302-4214-89c6-f29e5b63a95b.wav,3.530666666666667,3.336322143994039,0.9449552900285231,Phạm Lãi Mưu Lược Gia Biết Tự Rút Lui Đúng Lúc một.,gemini-2.5-flash,Phạm Lãi mưu lược ra biết tự rút lui đúng lúc
22,dolly-vn/dolly-audio-1000h-vietnamese,48ebb85f-d1a7-47c5-a0e7-66971b321f5a.wav,4.810666666666667,3.236057987989625,0.6726838943991736,"Tôi bước ra ngoài dãy hàng lang trống trải với hai cửa sổ và những cánh cửa đóng kín, phảng phất mùi nhà thương.",gemini-2.5-flash,Tôi bước ra ngoài dãy hành lang trống trải với hai cửa sổ và những cánh cửa đóng kín phảng phất mùi nhà thương.
23,dolly-vn/dolly-audio-1000h-vietnamese,ef3edc5d-6833-4a02-9bcf-0e0303ce8567.wav,1.408,4.05591362999985,2.8806204758521665,Đại Biến Lúc Giữa Đêm hai.,gemini-2.5-flash,Đại biến lúc giữa đêm
24,dolly-vn/dolly-audio-1000h-vietnamese,4698f338-1cbd-495f-a074-a110151427f5.wav,9.184,3.065049790980993,0.3337379998890454,"Phát hiện nhầm lẫn, các thầy Phù thủy sửa lại tư thế của mình và đứng chôn chân chờ đột kích vào nơi mà họ cho là chốn ẩn nấp của Bóng tối.",gemini-2.5-flash,"Phát hiện nhầm lẫn, các thầy phù thủy sửa lại tư thế của mình và đứng chôn chân chờ đội quân tiến vào nơi mà họ cho là chốn ẩn nấp của bóng tối."
25,dolly-vn/dolly-audio-1000h-vietnamese,9d4750a0-2ec1-481f-bef3-1ed63598bb76.wav,1.344,2.962802158028353,2.2044658913901434,Anh hãy đi kiếm cái gì ăn đi.,gemini-2.5-flash,Anh hãy đi kiếm ăn đi.
26,dolly-vn/dolly-audio-1000h-vietnamese,0ee1ff0b-dec4-4062-89f7-1d7c69ea909b.wav,0.9493333333333334,2.944142798980465,3.101274015779984,Nghị Hòa Cứu Nước ba.,gemini-2.5-flash,Nghị hòa cứu quốc
27,dolly-vn/dolly-audio-1000h-vietnamese,3a248f7d-0e10-451d-bc83-bbbd88de9a69.wav,7.946666666666666,2.802860811003484,0.3527089946732572,"Nhưng cái thứ mà đang lao về phía người họ từ khu phế tích, chẳng có vẻ gì là một bóng tối cả. Quân Ork và quái vật Lai người! Một thầy Phù thủy kêu lên.",gemini-2.5-flash,"Nhưng cái thứ mà đang lao về phía người họ từ khu phế tích, chẳng có vẻ gì là một bóng tối cả. Quân ốt và quái vật lai người. Một thầy phù thủy kêu lên."
28,dolly-vn/dolly-audio-1000h-vietnamese,6b1983f5-fc31-4961-9ecb-acfd332c7f6e.wav,2.3146666666666667,3.6789383990108036,1.589403110171718,Em cảm thấy đỡ lắm rồi. Để anh nán lại một chút đã.,gemini-2.5-flash,Em cảm thấy đỡ lắm rồi để anh nán lại một chút.
29,dolly-vn/dolly-audio-1000h-vietnamese,7290fa93-4860-41dd-8b31-23ec078cc8e2.wav,1.088,3.054858351999428,2.8077742205877096,Một Dạ Trung Thành bốn.,gemini-2.5-flash,Một dạ trung bốn
30,dolly-vn/dolly-audio-1000h-vietnamese,5044ad43-1085-442b-81ee-cb745526b787.wav,1.6853333333333333,2.996422838012222,1.7779407662256066,Nhưng chúng ở đâu ra thế?,gemini-2.5-flash,Nhưng chúng ở đâu ra thế?
31,dolly-vn/dolly-audio-1000h-vietnamese,db5de299-f2ca-4344-94e1-a7a3fb61ad78.wav,2.0693333333333332,3.568821824999759,1.7246239489367392,Những cơn đau nổi lên đều đều rồi lại dịu đi.,gemini-2.5-flash,Những cơn đau nổi lên đều đều đều đều giống như
32,dolly-vn/dolly-audio-1000h-vietnamese,267cef0e-9521-4b7e-8570-4d225bf31051.wav,1.6853333333333333,2.8282059349876363,1.6781285215512083,"Cắt Tình Yêu, Dâng Người Đẹp năm.",gemini-2.5-flash,cắt tình yêu dâng người đắc
33,dolly-vn/dolly-audio-1000h-vietnamese,1bfaf2b1-cfd4-4780-b486-6a88d1721532.wav,2.0693333333333332,2.703146578016458,1.3062886169538297,"Mỗi khi đau thúc, nàng lại bảo đau thế là tốt.",gemini-2.5-flash,Mỗi khi đau thốc nàng lại bảo đau thốc
34,dolly-vn/dolly-audio-1000h-vietnamese,870abf11-9818-47ac-bada-139fc5d98044.wav,4.384,2.6662013880268205,0.6081663750061178,Em chỉ mong được làm một người vợ ngoan và sanh đẻ được mẹ tròn con vuông.,gemini-2.5-flash,Em chỉ mong được làm một người vợ ngoan và xanh đẻ được mẹ tròn con vuông.
35,dolly-vn/dolly-audio-1000h-vietnamese,6c85aa35-2e04-49e4-9206-1fae27c8f7ae.wav,2.7733333333333334,3.2970749139785767,1.188849127636506,"Anh đi ăn điểm tâm đi anh yêu, rồi sẽ trở lại.",gemini-2.5-flash,Anh đi ăn điểm tâm đi anh yêu rồi sẽ trở lại
36,dolly-vn/dolly-audio-1000h-vietnamese,23c12e4c-6fc2-4334-bdf1-e6d77a63b8ca.wav,3.3813333333333335,3.469377931993222,1.026038426259825,Tôn Tẩn Một Nhà Mưu Lược Quân Sự Nhẫn Nhục Bất Khuất một.,gemini-2.5-flash,Tôn Tẫn một nhà mưu lược quân sự nhẫn nhục bất khuất.
37,dolly-vn/dolly-audio-1000h-vietnamese,2073eb6d-6074-4ba2-a01d-040a570c6962.wav,1.1306666666666667,2.482887464982923,2.19594999851084,Vắng anh cũng không hề gì đâu.,gemini-2.5-flash,Vắng anh không ai gì đâu.
38,dolly-vn/dolly-audio-1000h-vietnamese,778a696c-db1f-4ad0-a418-2410a8ff7643.wav,1.0773333333333333,3.3018982539942954,3.0648808050689627,Kết Nghĩa Kim Lang hai.,gemini-2.5-flash,kết nghĩa kim lan
39,dolly-vn/dolly-audio-1000h-vietnamese,130bd92b-e4b0-4fed-b29e-9eabc3330ac6.wav,1.3973333333333333,2.615480734006269,1.8717657924663185,Vây Ngụy Cứu Triệu năm.,gemini-2.5-flash,Vây nguỵ cứu Triệu
40,dolly-vn/dolly-audio-1000h-vietnamese,b1c30647-4cac-4373-a1ba-5e192e43e6d3.wav,1.4826666666666666,2.657325990992831,1.7922612349322153,"Lui Quân, Giảm Bớt Bếp Nấu bốn.",gemini-2.5-flash,Lùi quân giảm bớt nó đi.
41,dolly-vn/dolly-audio-1000h-vietnamese,ca912e0e-cc63-40a7-8a11-d1b5a77bf2d6.wav,2.570666666666667,3.3307207050092984,1.29566417466648,Tôi đi xuôi theo con phố vắng tới quán cà phê.,gemini-2.5-flash,Tôi đi xuôi theo con phố vắng tới quán bar
42,dolly-vn/dolly-audio-1000h-vietnamese,b714cbdf-3cba-46eb-afe4-af5281042a98.wav,1.1306666666666667,2.310225895984331,2.04324224291067,Có ánh đèn ở cửa sổ.,gemini-2.5-flash,Có ánh đèn ở cửa sổ.
43,dolly-vn/dolly-audio-1000h-vietnamese,56597233-2d08-42eb-939a-ee25b3b3a554.wav,2.9226666666666667,3.1539383169729263,1.0791303548036928,Tôi bước vào đứng bên cạnh quầy bọc thiếc.,gemini-2.5-flash,Tôi bước vào đứng bên cạnh quầy bar.
44,dolly-vn/dolly-audio-1000h-vietnamese,01cfc7cd-3905-4c4b-8e10-aa2d0ba14532.wav,1.3866666666666667,2.240152380982181,1.615494505515996,Đâm Vào Đùi Để Khổ Học hai.,gemini-2.5-flash,Đâm vào đùi để khoái
45,dolly-vn/dolly-audio-1000h-vietnamese,dbbb7f63-50ed-48e0-8b95-fe9150af8c1a.wav,1.3333333333333333,3.488379515009001,2.6162846362567507,Nghìn Dặm Đến Nước Yên ba.,gemini-2.5-flash,Nghìn dặm đến nơi.
46,dolly-vn/dolly-audio-1000h-vietnamese,b81400f0-5cfb-4d5b-9d59-0bf732a1f135.wav,3.509333333333333,3.108190327999182,0.885692532674539,Tôi nhúng bánh vào rượu ăn rồi uống cà phê.,gemini-2.5-flash,Tôi nhúng bánh vào rượu ăn rồi uống cà phê.
47,dolly-vn/dolly-audio-1000h-vietnamese,5c1a57d4-c388-483e-a695-ec51b960faf9.wav,4.117333333333334,3.160321664996445,0.7675651712264682,"Ông ta nghiêng chai rượu, rót quá tay làm rượu rớt cả ra quầy.",gemini-2.5-flash,"Ông ta nghiêng chai rượu, rót quá tay làm rượu rớt cả ra quầy."
48,dolly-vn/dolly-audio-1000h-vietnamese,5747a626-f7be-4a74-9794-5716203d70fa.wav,0.9386666666666666,3.2682594119978603,3.4818104531227205,Công Thành Thiệt Thân năm.,gemini-2.5-flash,Công thành danh toại
49,dolly-vn/dolly-audio-1000h-vietnamese,ecd9154a-a267-4939-b359-52bdad0a00d5.wav,3.776,3.2121509080170654,0.8506755582672313,Trương Nghi Nhà Tung Hoành Đưa Nước Tần Trở Thành Cường Quốc một.,gemini-2.5-flash,Trương Nghi nhà Tùng Hoành đưa nước Tần trở thành cường quốc
50,dolly-vn/dolly-audio-1000h-vietnamese,bfddf98e-b728-41a7-adec-edc60762d9c1.wav,2.6666666666666665,2.876857911993284,1.0788217169974814,"Tôi uống rượu xong, trả tiền và bước ra.",gemini-2.5-flash,Tôi uống rượu xong trả tiền và bước ra.
51,dolly-vn/dolly-audio-1000h-vietnamese,088670ec-a4fc-45d1-acc9-62bf9b1a3928.wav,3.008,2.9442688680137508,0.9788127885684011,"Bên ngoài, dọc theo đường phố, những thùng rác chờ được đổ.",gemini-2.5-flash,Bên ngoài dọc theo đường phố những thùng rác chờ đợi
52,dolly-vn/dolly-audio-1000h-vietnamese,1116c82f-1649-4e7c-9999-af16ae743f35.wav,5.866666666666666,2.822039891005261,0.4810295268758968,"Tôi lên cầu thang bệnh viện, tới tầng của Catherine, đi dọc theo hành lang, tới phòng nàng và gõ cửa.",gemini-2.5-flash,"Tôi lên cầu thang bệnh viện tới tầng của Catherine, đi dọc theo hành lang, tới phòng nàng và gõ cửa."
53,dolly-vn/dolly-audio-1000h-vietnamese,9a918d77-3962-4079-b87f-c908ffaf5704.wav,1.3866666666666667,2.5111004739883356,1.8108897648954343,Không có tiếng trả lời.,gemini-2.5-flash,Không có tiền.
54,dolly-vn/dolly-audio-1000h-vietnamese,9cd2fb89-b58d-4de0-ba67-9d2d88cce974.wav,2.528,3.4443885780056007,1.3624954818060129,Đánh Ngụy Và Làm Thừa Tướng Nước Ngụy ba.,gemini-2.5-flash,Đánh ngụy và làm thừa tướng nước ngụy
55,dolly-vn/dolly-audio-1000h-vietnamese,3ad83330-e80f-489c-9884-4ed152609200.wav,0.9493333333333334,2.4949863409856334,2.6281457243528443,Thôn Tính Ba Thục bốn.,gemini-2.5-flash,Thôn Bồ Đề
56,dolly-vn/dolly-audio-1000h-vietnamese,c298f362-0397-4a11-a35e-5bd72328b106.wav,0.9813333333333333,3.0705422710161656,3.1289493250844083,Chiếm Đoạt Hán Trung năm.,gemini-2.5-flash,chiếm 50%
57,dolly-vn/dolly-audio-1000h-vietnamese,416aed20-3665-4e84-a8e5-30b4d4f95cf8.wav,4.874666666666666,3.255141394009115,0.667766970871673,"Tôi ghé mắt thấy Catherine nằm dài trên một chiếc bàn, mình đắp một tấm chăn.",gemini-2.5-flash,"Tôi hé mắt thấy Catherine nằm dài trên một chiếc bàn, mình đắp một tấm chăn."
58,dolly-vn/dolly-audio-1000h-vietnamese,578a6561-1b92-432a-90cf-e7e6f970c937.wav,9.92,3.515331758011598,0.3543681207672982,"Bị bất ngờ trước đòn phản công ồ ạt và lúng túng bởi không quen dùng các Linh Phù của Thế giới Vô hình, họ không kịp tạo Thần chú giúp tránh được lũ quái vật đang tấn công.",gemini-2.5-flash,"Bị bất ngờ trước đoàn phản công ồ ạt và lúng túng bởi không quen dùng các linh phù của thế giới vô hình, họ không kịp tạo thần chú giúp tránh được lũ quái vật đang tấn công."
59,dolly-vn/dolly-audio-1000h-vietnamese,a9c011b7-7b37-4a07-88e2-d2aa733e6b7f.wav,8.458666666666666,3.0186391169845592,0.35686937858424017,Cô đưa cho tôi một chiếc áo choàng trắng và cài áo cho tôi. Bây giờ thì ông có thể vào được.,gemini-2.5-flash,Cô đưa cho tôi một chiếc áo choàng trắng và cài áo cho tôi. Bây giờ thì ông có thể vào được.
60,dolly-vn/dolly-audio-1000h-vietnamese,1757890f-7419-4126-a9d1-e0e42119f64b.wav,3.328,2.5512920999899507,0.766614212737365,Phạm Thư Nhà Mưu Lược Giúp Tần Hoàn Thành Đế Nghiệp một.,gemini-2.5-flash,Phạm Thư nhà mưu lược giúp Tần hoàn thành đế nghiệp.
61,dolly-vn/dolly-audio-1000h-vietnamese,d3e3d8c3-298e-4e3c-a1a6-95d1257e2815.wav,5.301333333333333,3.790279468987137,0.7149672036570305,Những con Ork đầu tiên bị kìm chặt dưới đất bởi những Linh Phù Ingwaz được tung ra một cách vụng về.,gemini-2.5-flash,Những con óc đầu tiên bị kìm chặt dưới đất bởi những linh phú được tung ra một cách vụng về.
62,dolly-vn/dolly-audio-1000h-vietnamese,eca56d7c-fd72-4773-a9df-2d0460000d52.wav,1.12,2.5624531320063397,2.2879045821485176,Giữa Đêm Đi Gặp Vương Kê ba.,gemini-2.5-flash,Giữa đêm khuya thanh vắng
63,dolly-vn/dolly-audio-1000h-vietnamese,70d72546-f632-4a8a-a0d3-ffaed94c8684.wav,6.346666666666667,2.466487828991376,0.3886272839797336,Chúng tôi đến đây cho tiện việc cho thuốc mê mỗi khi đau. Cho tôi thuốc đi Catherine nói.,gemini-2.5-flash,Chúng tôi đến đây cho tiền việc cho thuốc mê mỗi khi đau. Cho tôi thuốc đi nói.
64,dolly-vn/dolly-audio-1000h-vietnamese,58f4c5f1-20fc-4668-a42a-108bcc460b2c.wav,1.6746666666666667,3.104002780019073,1.8535048447566118,Xuống Xe Để Tránh Họa bốn.,gemini-2.5-flash,xuống xe để tránh ngã
65,dolly-vn/dolly-audio-1000h-vietnamese,b1ad34b3-14bf-439f-bcc4-acee11e54c6e.wav,2.485333333333333,2.409737492998829,0.9695832187495289,Bác sĩ chụp mặt nạ lên mặt nàng và vặn chiếc tay quay.,gemini-2.5-flash,Bác sĩ chụp mặt nạ lên mặt nàng và vặn chiếc tay quay.
66,dolly-vn/dolly-audio-1000h-vietnamese,8a5d5908-aefa-418e-b6bb-421bd2e13d85.wav,1.1733333333333333,3.826484793011332,3.2612086304073853,Lời Nói Khôn Khéo năm.,gemini-2.5-flash,Lời nói không phanh
67,dolly-vn/dolly-audio-1000h-vietnamese,149899e3-7a2f-4e36-b003-7acf1d04656b.wav,1.536,2.745135471021058,1.7871975722793345,Nàng thở mạnh và sâu.,gemini-2.5-flash,Nàng thở mạnh và sâu.
68,dolly-vn/dolly-audio-1000h-vietnamese,70472cbf-aed7-44b3-9771-fd95a4e7467c.wav,2.8053333333333335,2.728617826011032,0.9726536927320693,Loạt thứ ba lao vào họ trước khi họ kịp ra tay.,gemini-2.5-flash,Loạt thứ ba lao vào họ trước khi họ kịp ra tay.
69,dolly-vn/dolly-audio-1000h-vietnamese,db1c0bf6-49c8-4e71-9673-a73ac4e50da4.wav,5.237333333333333,2.3467150630021933,0.44807441376060214,"Thế mà bác sĩ cũng làm cho hết đau, phải không thưa bác sĩ?",gemini-2.5-flash,Thế mà bác sĩ cũng làm cho hết đau phải không thưa bác sĩ
70,dolly-vn/dolly-audio-1000h-vietnamese,8dff215c-8faa-4194-b5aa-775aafd78056.wav,3.712,2.670433043007506,0.7194054533964186,"Giọng nàng nói hơi lạ, nàng nói lớn tiếng bác sĩ.",gemini-2.5-flash,Giọng nàng nói hơi lạ. Nàng nói lớn tiếng bác sĩ.
71,dolly-vn/dolly-audio-1000h-vietnamese,7394d630-cdd6-4ef1-9d1e-3cf68cca3adc.wav,5.344,3.137335195002379,0.5870761966696068,"Xa hơn, một Phù thủy khác bị một nhát gươm đâm vào bụng ngã sụp xuống, miệng trào máu.",gemini-2.5-flash,"Xa hơn, một phù thủy khác bị một nhát gươm đâm vào bụng ngã sụp xuống, miệng trào máu."
72,dolly-vn/dolly-audio-1000h-vietnamese,5e291637-65e2-4bd7-82da-ad548c7407a7.wav,6.496,2.7324666569766123,0.4206383400518184,"Một số người thỉnh thoảng được bảo vệ dưới một Bộ giáp Elhaz, tuy được tạo ra không chuẩn.",gemini-2.5-flash,Một số người thỉnh thoảng được bảo vệ dưới một bộ giáp Ehas tuy được tạo ra không chuẩn.
73,dolly-vn/dolly-audio-1000h-vietnamese,4b1a0f1d-452a-434f-bfc0-b5b77dbb62af.wav,13.557333333333334,2.2581708090147004,0.1665645266287397,"Và đúng như thầy Qadehar dự tính, những đòn chết người của lũ quái vật đang được thả sức tung hoành đã vô hiệu hóa các Thần chú đang bị yếu đi vì những Linh Phù cầu viện không chính xác.",gemini-2.5-flash,"Và đúng như thầy Kadeha dự tính, những đòn chết người của lũ quái vật đang được thả sức tung hoành đã vô hiệu hóa các thần chú đang bị yếu đi vì năng linh phù cầu viện không chính xác."
74,dolly-vn/dolly-audio-1000h-vietnamese,cfab58ef-a771-4c78-9f63-e14652670d37.wav,1.3973333333333333,3.4212090709770564,2.4483843542297636,Nhường Chức Cho Thái Trạch bảy.,gemini-2.5-flash,nhường chức cho thầy
75,dolly-vn/dolly-audio-1000h-vietnamese,c9579d98-803c-424a-85d8-a922ea0cbe89.wav,4.469333333333333,4.53965837098076,1.0157350173733801,"Tôi nghe nàng rên khe khẽ rồi nàng lại đẩy chiếc mặt nạ ra và mỉm cười. Cơn đau này dữ thật, đau lắm.",gemini-2.5-flash,"Tôi nghe nàng rên khe khẽ rồi nàng lại đẩy chiếc mặt nạ ra và mỉm cười. Cơn đau này dữ thật, đau lắm."
76,dolly-vn/dolly-audio-1000h-vietnamese,f40c2ead-5d4e-44a2-854f-c53d454d351e.wav,1.792,3.8504897560051177,2.1487108013421414,Trương Lương Bậc Thầy Của Đế Vương một.,gemini-2.5-flash,Trương Lương bậc thầy của
77,dolly-vn/dolly-audio-1000h-vietnamese,3d8cbf2e-352e-45bc-811b-31ec2dced7fb.wav,2.026666666666667,2.45153686098638,1.2096398985130163,Đừng lo lắng gì hết anh yêu.,gemini-2.5-flash,Đừng lo lắng gì hết anh yêu.
78,dolly-vn/dolly-audio-1000h-vietnamese,0766c5d7-20cf-4273-8ca5-7f08a1c7c3b0.wav,1.376,2.8360568020143546,2.061087792161595,Nhận Sách Tại Hạ Phi hai.,gemini-2.5-flash,Nhận sách tại Hà Nội.
79,dolly-vn/dolly-audio-1000h-vietnamese,1fe6ec30-181a-4f01-b817-160d2af2be0e.wav,5.461333333333333,4.596085387020139,0.8415683692053477,"Anh đi ăn sáng nữa đi. Không, anh muốn ở lại đây Tôi đáp.",gemini-2.5-flash,"Anh đi ăn sáng nữa đi. Không, anh muốn ở lại đây tôi đáp."
80,dolly-vn/dolly-audio-1000h-vietnamese,efccbeac-bce4-4f78-9bf6-1f443766b49b.wav,1.184,2.4421298910165206,2.06260970525044,Mưu Lược Tây Tiến ba.,gemini-2.5-flash,Mô Lược Tây Tấn.
81,dolly-vn/dolly-audio-1000h-vietnamese,36a9ee7a-1ff8-47a4-bf1e-a1ca6dadd70c.wav,1.504,2.9500239480112214,1.9614520930925674,Khuyên Việc Định Đô bảy.,gemini-2.5-flash,khuyên việc định bài
82,dolly-vn/dolly-audio-1000h-vietnamese,290315d5-8825-4495-be87-a363bc0e75a1.wav,1.888,5.198130102013238,2.7532468760663336,Những cơn đau chậm lại.,gemini-2.5-flash,Những cơn đau chậm lại
83,dolly-vn/dolly-audio-1000h-vietnamese,42f87373-8ea5-4d5e-903a-c0378c6c1546.wav,2.9226666666666667,2.8440816859947518,0.9731118907372553,Con quái vật làu bàu và đổ gục xuống trong màn bụi.,gemini-2.5-flash,Con quái vật lầu bầu và đổ gục xuống trong màn đêm.
