index,dataset,path,audio_duration,processing_time,rtf,ground_truth,google_transcription
30,linhtran92/viet_youtube_asr_corpus_v2,,2.7415,2.022830970119685,0.7378555426298322,chỉ là hỗ trợ giảm tối thiểu tốc độ lão,chỉ là hỗ trợ giảm tối thiểu tốc độ lão
31,linhtran92/viet_youtube_asr_corpus_v2,,2.5399375,1.2719370170962065,0.5007749273736879,nhưng nào ngờ trong chăn mới biết chăn,nhưng nào ngờ trong chăn mới biết chăn
32,linhtran92/viet_youtube_asr_corpus_v2,,2.6605,1.2162239868193865,0.45714113392948186,kiếm được nhiều tiền không có nghĩa là,kiếm được nhiều tiền không có nghĩa là
33,linhtran92/viet_youtube_asr_corpus_v2,,2.1810625,1.9741712210234255,0.9051419759972149,phải chịu không ít lời nhục mạ mà vẫn,phải chịu không ít lời nhục mạ mà vẫn
34,linhtran92/viet_youtube_asr_corpus_v2,,3.281625,2.1229670650791377,0.6469255521514913,về sau có gia đình có con cái để hữu hỉ,về sau có gia đình có con cái để hữu ích
35,linhtran92/viet_youtube_asr_corpus_v2,,2.021125,2.015879123006016,0.9974044767176775,nói chuyện với nhau thằng công vì không,nói chuyện với nhau thành công vì không
36,linhtran92/viet_youtube_asr_corpus_v2,,2.78275,1.3147908179089427,0.47247895711398535,sao không phiền chút nào cả ba mẹ chồng,sao không phiền chút nào cả ba mẹ chồng
37,linhtran92/viet_youtube_asr_corpus_v2,,2.401,1.1858638781122863,0.49390415581519637,một hôm nay cũng là ngày thứ hai cô làm,một hôm nay cũng là ngày thứ hai cô làm
38,linhtran92/viet_youtube_asr_corpus_v2,,3.1015625,1.4410350390244275,0.4646158312219817,chạy xe về nhà do có hẹn bước lên nhà,chạy xe về nhà do có hẹn bước lên nhà
39,linhtran92/viet_youtube_asr_corpus_v2,,2.82,1.2605972019955516,0.4470202843955857,theo đuổi vất vả như thế nào nên những,theo đuổi vất vả như thế nào nên những
40,linhtran92/viet_youtube_asr_corpus_v2,,2.0413125,1.5569420449901372,0.7627161666771438,cho bản thân mình không chỉ là ở trong,bản thân mình không chỉ là ở trong
41,linhtran92/viet_youtube_asr_corpus_v2,,2.60075,2.0554216001182795,0.7903187927014436,hơn gấp bội thương vợ nên tôi không,hơn gấp bội thương vợ nên tôi không
42,linhtran92/viet_youtube_asr_corpus_v2,,2.9015,1.7199985440820456,0.5927963274451303,nói rồi ái phương cũng quay người rời đi,nói rồi Ái phương cũng quay người rời đi
43,linhtran92/viet_youtube_asr_corpus_v2,,3.2415,2.0935344379395247,0.6458535980069489,do đó bất kỳ sự vật nào trong thực tế,do đó bất kỳ sự vật nào trong thực tế
44,linhtran92/viet_youtube_asr_corpus_v2,,2.20125,1.9966503721661866,0.9070529799732818,tiếp sau phương lại giúp linh trả đũa,tiếp sao phương lại giúp linh trả đũa
45,linhtran92/viet_youtube_asr_corpus_v2,,2.1096875,1.192105287918821,0.5650624976063141,chúng tôi nghèo lúc nào cũng đeo nợ,chúng tôi nghèo lúc nào cũng đeo nợ
46,linhtran92/viet_youtube_asr_corpus_v2,,2.86,1.9315760699100792,0.6753762482203075,và để chúc mừng cho cái sự trao giải này,và để chúc mừng cho cái sự trao giải này
47,linhtran92/viet_youtube_asr_corpus_v2,,1.9221875,1.4234278039075434,0.7405249508216776,trên vai khó mà ta có thể nghĩ cho riêng,trên vai khó mà ta có thể nghĩ cho riêng
48,linhtran92/viet_youtube_asr_corpus_v2,,1.440125,1.8933753061573952,1.3147298367554172,người ta không có nói được một cách hay,người ta không có nói được một cách hay
49,linhtran92/viet_youtube_asr_corpus_v2,,1.436625,1.7413174088578671,1.212089034269811,sau này nhất định phải cẩn thận,sau này nhất định phải cẩn thận
50,linhtran92/viet_youtube_asr_corpus_v2,,2.438375,1.1879289608914405,0.4871805857964589,mà ngỡ như cách xa đến nửa vòng trái đất,mà ngỡ như cách xa đến nửa vòng trái đất
51,linhtran92/viet_youtube_asr_corpus_v2,,1.6624375,1.2763248360715806,0.7677430496313881,người chỉ huy cũng không phải chịu cảnh,người chỉ huy cũng không phải chịu cảnh
52,linhtran92/viet_youtube_asr_corpus_v2,,2.4624375,1.9539535760413855,0.7935038253930853,chung với lá cách đem ăn cơm cũng ngon,dung với lá cách đem ăn cơm cũng ngon
53,linhtran92/viet_youtube_asr_corpus_v2,,3.6615,2.3337542570661753,0.637376555254998,bạn có con và cho con bú thì mình sẽ hạn,bạn có con mà cho con bú thì mình sẽ hạn
54,linhtran92/viet_youtube_asr_corpus_v2,,2.142125,1.9604133521206677,0.9151722481744379,đôi trẻ chắc là vừa mới cùng nhau đi dạo,tôi trẻ chắc là vừa mới cùng nhau đi dạo
55,linhtran92/viet_youtube_asr_corpus_v2,,2.44,1.989132615039125,0.8152182848521005,miệng chúng ta chúng đứng một bên để,miệng chúng ta chúng đứng một bên để
56,linhtran92/viet_youtube_asr_corpus_v2,,2.78875,2.0600582340266556,0.738703087055726,thì lúc đó lòng tự ái sẽ được thoát thai,thì lúc đó lòng tự ái sẽ được thoát thai
57,linhtran92/viet_youtube_asr_corpus_v2,,3.0415625,2.182448453968391,0.7175418732866383,không muốn gì cả em ngủ đi chúc em ngủ,không muốn gì cả em ngủ đi chúc em ngủ
58,linhtran92/viet_youtube_asr_corpus_v2,,2.501875,2.262039565946907,0.9041377230864479,để có được cuốn thơ này là ông xã em,Để có được cuốn thơ này là ông xã em
59,linhtran92/viet_youtube_asr_corpus_v2,,1.9614375,2.0322314391378313,1.036092885517806,nó có đáng với tất cả chi phí đó không,nó có đáng với tất cả chi phí đó không
60,linhtran92/viet_youtube_asr_corpus_v2,,2.6089375,1.2597383980173618,0.48285495456190947,đang ngồi trên xe để về quê một mình,Đang ngồi trên xe để về quê một mình
61,linhtran92/viet_youtube_asr_corpus_v2,,2.980625,2.3082795080263168,0.7744280169515846,gái xinh đẹp nhưng có hoàn cảnh éo le cô,cái xinh đẹp nhưng có hoàn cảnh éo le
62,linhtran92/viet_youtube_asr_corpus_v2,,2.2608125,2.036215440137312,0.9006564852845212,lại còn phải hỏi đó chính là công chúa,tôi lại còn phải hỏi đó chính là công chúa
63,linhtran92/viet_youtube_asr_corpus_v2,,2.2621875,2.2585070179775357,0.9983730428965485,thái đến tìm mình gây sự và bị cho mấy,Đến tìm mình gây sự và bị cho mấy
64,linhtran92/viet_youtube_asr_corpus_v2,,3.0346875,2.8993551791645586,0.9554048577207896,đây là cà phê kem trứng,Đây là cà phê kem trứng
65,linhtran92/viet_youtube_asr_corpus_v2,,2.9215,1.243214663118124,0.4255398470368386,phận không đứa nào ngã lòng gắng lên,không đứa nào ngã lòng
66,linhtran92/viet_youtube_asr_corpus_v2,,2.838875,2.133019244996831,0.7513607485348355,thì tại thời điểm mà chị chuyển nghề thì,thì tại thời điểm mà chị chuyển nghề thì
67,linhtran92/viet_youtube_asr_corpus_v2,,1.66175,1.8673190220724791,1.1237063469670403,không có ai ở trong cái hoàn cảnh đấy,không có ai ở trong cái hoàn cảnh đấy
68,linhtran92/viet_youtube_asr_corpus_v2,,3.3605,2.485372732160613,0.7395842083501303,nụ cười của văn ất ngoác ra tận mang tai,nụ cười của văn Ất ngoác ra tận mang tai
69,linhtran92/viet_youtube_asr_corpus_v2,,1.840625,1.957275282824412,1.0633753658808351,trận đấu quyết định cho giải vô địch,trận đấu quyết định cho giải vô địch
70,linhtran92/viet_youtube_asr_corpus_v2,,1.720875,2.3930051538627595,1.390574651768873,chúng ta hiểu cái mối liên kết đó chứ,chúng ta hiểu cái mối liên kết đó
71,linhtran92/viet_youtube_asr_corpus_v2,,2.541375,1.2349023460410535,0.4859189793088598,quay gần lại cho mọi người xem chấm muối,quay gần lại cho mọi người xem chấm muối
72,linhtran92/viet_youtube_asr_corpus_v2,,2.9618125,1.5563362939283252,0.5254675283895672,thẳng vấn đề chính cậu huy này không,vấn đề chính cậu huy này không
73,linhtran92/viet_youtube_asr_corpus_v2,,1.7944375,1.3084589098580182,0.7291749697930512,cẩm thì sẽ có hai con mực này,cẩm thì sẽ có hai con mực nè
74,linhtran92/viet_youtube_asr_corpus_v2,,2.461,1.264768262160942,0.5139245274932719,ông ngoại con phải đóng giả vợ chồng để,Ông ngoại con phải đóng giả vợ chồng để
75,linhtran92/viet_youtube_asr_corpus_v2,,1.8814375,2.117841370869428,1.1256506638511392,tức là con mình nó có thể hút như thế,tức là con mình nó có thể hút như thế
76,linhtran92/viet_youtube_asr_corpus_v2,,2.6578125,1.290443838108331,0.48552854579031857,ai không nghe và cũng không nói với ai,ai không nghe và cũng không nói với ai
77,linhtran92/viet_youtube_asr_corpus_v2,,4.4206875,2.2612072909250855,0.5115057987982833,dạ con chào bác con là vân phải không dạ,dạ con chào bác con là vân phải không dạ
78,linhtran92/viet_youtube_asr_corpus_v2,,3.0828125,2.5815307679586112,0.8373946738436447,mặt vẫn nguyên nhưng trong đầu vẫn còn,mặt vẫn nguyên nhưng trong đầu vẫn còn
79,linhtran92/viet_youtube_asr_corpus_v2,,2.7608125,1.2341705840080976,0.4470316560824386,phải bước ra khỏi vùng an toàn để mình,phải bước ra khỏi vùng an toàn để mình
80,linhtran92/viet_youtube_asr_corpus_v2,,3.7615625,2.46775590791367,0.6560454353513121,anh hút một hơi thuốc sâu nữa sau đó đập,anh hút một hơi thuốc sâu nữa sau đó đập
81,linhtran92/viet_youtube_asr_corpus_v2,,1.621,1.836196752032265,1.1327555533820266,về những cái tiền mà cuối năm mà mình,về những cái tiền mà cuối năm mà mình
82,linhtran92/viet_youtube_asr_corpus_v2,,2.759,2.0260854640509933,0.7343550069050356,làm chứng ai tin biết đâu có người lại,làm chứng ai tin biết đâu có người lại
83,linhtran92/viet_youtube_asr_corpus_v2,,2.3531875,2.2614381599705666,0.9610106121890272,người nó tím tái mà không nói được,người nó tím tái và không nói được
84,linhtran92/viet_youtube_asr_corpus_v2,,2.18125,1.1932939821854234,0.5470688743543488,ở bên trong mình nó có một cái nguồn,Ở bên trong mình nó có một cái nguồn
85,linhtran92/viet_youtube_asr_corpus_v2,,4.34175,1.595714199123904,0.36752788601920977,mà mẹ kế yêu con của chồng vô lý ngược,mẹ kế yêu con của chồng vô lý ngược
86,linhtran92/viet_youtube_asr_corpus_v2,,2.4415,1.3415336559992284,0.549471085807589,từ hôm bố chồng thấy con trai mắng vợ,từ hôm bố chồng thấy con trai mắng vợ
87,linhtran92/viet_youtube_asr_corpus_v2,,2.6814375,1.2718975460156798,0.47433421290471245,viên thường trực hội đồng bảo an với vai,viên thường trực hội đồng bảo an với vai
88,linhtran92/viet_youtube_asr_corpus_v2,,3.14025,1.564368047984317,0.4981667217528276,ngày xửa ngày xưa ở một vùng quê xa xôi,ngày xưa ngày xưa ở một vùng quê xa xôi
89,linhtran92/viet_youtube_asr_corpus_v2,,2.6613125,2.0868519828654826,0.7841439075138611,bạn nhậu và anh em trong giới xã hội đen,bạn nhậu và anh em trong giới xã hội đen
90,linhtran92/viet_youtube_asr_corpus_v2,,2.6613125,2.096941990079358,0.7879352725692147,nhung bởi vì đã không có máu xảy ra một,bởi vì đã không có máu xảy ra
91,linhtran92/viet_youtube_asr_corpus_v2,,2.7015625,1.2501431298442185,0.4627481799307691,đủ can đảm để mà đưa ra quyết định gì,Đủ can đảm để mà đưa ra quyết định gì
92,linhtran92/viet_youtube_asr_corpus_v2,,3.4814375,2.145796644035727,0.6163536309457592,tôi ra thăm mộ bà ngoại thắp nén hương,tôi ra thăm mộ bà ngoại
93,linhtran92/viet_youtube_asr_corpus_v2,,2.5766875,1.2147231940180063,0.47142821704921783,người lính đứng dậy lại gần mai xưa,người lính đứng dậy lại gần mai sư
94,linhtran92/viet_youtube_asr_corpus_v2,,4.081875,1.3780832591000944,0.33761035286482177,người đàn bà to béo xấu xí vụng về mấy,người đàn bà to béo xấu xí vụng về
95,linhtran92/viet_youtube_asr_corpus_v2,,2.5825,2.0128572650719434,0.7794219806667738,mày còn chửi tao là vô học ư còn khốn,mày còn chửi tao là vô học ư còn khốn
96,linhtran92/viet_youtube_asr_corpus_v2,,2.8808125,1.232791286893189,0.4279318028831064,cho nên là mình không có kiểu là mình,cho nên là mình không có kiểu là mình
97,linhtran92/viet_youtube_asr_corpus_v2,,2.2814375,1.3002156070433557,0.5699106844011093,một sảnh khách sạn hạng sang lại là quầy,một sảnh khách sạn hạng sang lại là quầy
98,linhtran92/viet_youtube_asr_corpus_v2,,2.5996875,1.3326602499000728,0.5126232479480987,nhưng dù là loại hung hăng nào thì bản,nhưng dù là loại hung hăng nào thì bạn
99,linhtran92/viet_youtube_asr_corpus_v2,,1.76075,2.110516157001257,1.198646120687921,hài lòng rồi mà mình thấy không vấn đề,hài lòng rồi mà mình thấy không vấn đề
100,linhtran92/viet_youtube_asr_corpus_v2,,1.902,1.2315829519648105,0.6475199537144114,cao ngang với mực nước biển thì nhiệt độ,cào ngang với mực nước biển thì nhiệt độ
101,linhtran92/viet_youtube_asr_corpus_v2,,2.9015,1.243713126052171,0.4286448823202382,nhưng khi đóng cửa lại thì con bé lại,nhưng khi đóng cửa lại thì con bé lại
102,linhtran92/viet_youtube_asr_corpus_v2,,1.8223125,1.896664371015504,1.0408008346622788,nhưng ở bản thân của em tại sao sau này,nhưng ở bản thân của em tại sao sau này
103,linhtran92/viet_youtube_asr_corpus_v2,,3.5408125,2.407964955084026,0.6800600017888623,cảm ơn em không lâu sau cả hai sánh đôi,cảm ơn em không lâu sau cả hai sánh đôi
104,linhtran92/viet_youtube_asr_corpus_v2,,3.982,1.5554755020420998,0.390626695640909,nói gì ạ à không tôi có nói gì đâu vâng,nói gì ạ À không tôi có nói gì đâu vâng
105,linhtran92/viet_youtube_asr_corpus_v2,,2.521125,1.2439715310465544,0.49341922000954114,của các bác sĩ chúng tôi sẽ có thể chữa,của các bác sĩ chúng tôi sẽ có thể chữa
106,linhtran92/viet_youtube_asr_corpus_v2,,2.9811875,1.2247827870305628,0.41083722074863216,lớn vì nó biết nhiệm vụ phải làm rất,vì nó biết nhiệm vụ phải làm rất
107,linhtran92/viet_youtube_asr_corpus_v2,,2.4,1.1434615070465952,0.476442294602748,người lao động ví dụ như bình thường,người lao động hiệu như bình thường
108,linhtran92/viet_youtube_asr_corpus_v2,,2.9819375,1.368990900926292,0.4590944313642697,nhưng chỉ nằm trong điều duy nhất đó đó,nhưng chỉ nằm trong điều duy nhất đó
109,linhtran92/viet_youtube_asr_corpus_v2,,2.1200625,1.2142552461009473,0.5727450233665032,thêm nhiều những chia sẻ thú vị khác của,thêm nhiều những chia sẻ thú vị khác của
110,linhtran92/viet_youtube_asr_corpus_v2,,1.62,1.303128459956497,0.8044002839237635,giải thích được họ đa phần sẽ cho rằng,họ đa phần sẽ cho rằng
111,linhtran92/viet_youtube_asr_corpus_v2,,2.09975,1.975364601938054,0.9407618058997758,huy là phải chăm sóc bản thân cẩn thận,là phải chăm sóc bản thân cẩn thận
112,linhtran92/viet_youtube_asr_corpus_v2,,2.922625,1.9541267070453614,0.6686204035910736,cô mà không nghe lời tôi tôi cho người,cô mà không nghe lời tôi ấy tôi cho người
113,linhtran92/viet_youtube_asr_corpus_v2,,2.5023125,1.2403050509747118,0.4956635316231333,chuộng hay lời có cánh được dành cho,chuộng hay lời có cánh được dành cho
114,linhtran92/viet_youtube_asr_corpus_v2,,2.521125,1.4236626320052892,0.5646933936259761,nhưng chẳng chấp nhận nổi việc anh ấy,nhưng chẳng chấp nhận nổi việc anh ấy
115,linhtran92/viet_youtube_asr_corpus_v2,,2.6416875,2.108638708014041,0.7982165596854439,nhìn hồng như vậy chắc là cô ấy không,nhìn hồng như vậy chắc là cô ấy không
116,linhtran92/viet_youtube_asr_corpus_v2,,2.0908125,1.254655442899093,0.6000803242275876,các cơ quan chức năng mang trát hầu tòa,các cơ quan chức năng mang trách hầu tòa
117,linhtran92/viet_youtube_asr_corpus_v2,,1.940875,1.3625228859018534,0.702014754119587,thị hà nội thành phố hồ chí minh xây,hà nội thành phố hồ chí minh
118,linhtran92/viet_youtube_asr_corpus_v2,,3.121375,1.4699476840905845,0.47092953717210667,cho bạn gái nào đó thì sao anh chưa có,cho bạn gái nào đó thì sao anh chưa có
119,linhtran92/viet_youtube_asr_corpus_v2,,1.7996875,1.1907880220096558,0.6616637732993399,dạng nhịp điệu mà khi mà chúng ta tái,tại nhịp điệu mà khi mà chúng ta
120,linhtran92/viet_youtube_asr_corpus_v2,,2.35875,1.2651165139395744,0.5363504033660093,kể cả thiên hoàng đã gây tội ác chiến tranh,kể cả thiên hoàng đã gây tội ác chiến tranh
121,linhtran92/viet_youtube_asr_corpus_v2,,3.10125,1.7475079868454486,0.563485042110584,cùng to lớn đánh bại học thuyết việt nam,cùng to lớn đánh bại học thuyết việt nam
122,linhtran92/viet_youtube_asr_corpus_v2,,3.0613125,1.682030225172639,0.5494474102766832,tạm dịch là chủ nghĩa cá nhân mãnh liệt,tạm dịch là chủ nghĩa cá nhân mãnh liệt
123,linhtran92/viet_youtube_asr_corpus_v2,,3.1216875,1.4464653038885444,0.4633600589067754,về sự kỳ diệu của tâm trí trực giác hay,về sự kỳ diệu của tâm trí trực giác hay
124,linhtran92/viet_youtube_asr_corpus_v2,,2.501375,1.5216454318724573,0.6083235947718584,tôi chẳng muốn nhìn xem cảm xúc của chị,tôi chẳng muốn nhìn xem cảm xúc của chị
125,linhtran92/viet_youtube_asr_corpus_v2,,3.221625,2.6970755350776017,0.8371786086455133,mấy thứ này mà cũng tin ngày xưa vì xem,mấy thứ này mà cũng tin ngày xưa vì xem
126,linhtran92/viet_youtube_asr_corpus_v2,,2.4615,1.5686296639032662,0.6372657582381743,đều đáng chết chết là hết không còn đau,Điều đáng chết chết là hết không còn đau
127,linhtran92/viet_youtube_asr_corpus_v2,,2.1810625,1.5596107330638915,0.715069253202919,các mỏ vàng thật may chúng ta có một cái,các mỏ vàng thật may chúng ta có một cái
128,linhtran92/viet_youtube_asr_corpus_v2,,1.8190625,1.2035766178742051,0.6616466547324268,mọi người phải tập trung theo dõi bởi,mọi người phải tập trung theo dõi
129,linhtran92/viet_youtube_asr_corpus_v2,,2.9220625,2.3248057540040463,0.7956043903934451,điều gì về con dâu có lúc vợ chồng cãi,Điều gì về con dâu có lúc vợ chồng cãi
130,linhtran92/viet_youtube_asr_corpus_v2,,2.5418125,1.2676984139252454,0.4987379729721392,đi kèm tình yêu thì nó là rất nhiều,Đi kèm tình yêu thì nó là rất nhiều
131,linhtran92/viet_youtube_asr_corpus_v2,,2.4808125,1.5757510911207646,0.635175407702422,một việc bé nhỏ như vậy chị cũng cậy nhờ,em một việc bé nhỏ như vậy chị cũng kỵ nhờ
132,linhtran92/viet_youtube_asr_corpus_v2,,1.741,2.1785161499865353,1.2513016369825016,tăng trưởng cao so với các quốc gia khác,tăng trưởng cao so với các quốc gia khác
133,linhtran92/viet_youtube_asr_corpus_v2,,2.7761875,1.266518899006769,0.4562079827125398,cô lo cả hai cháu có nghĩ đi đâu vậy,cô lo cả hai cháu có nghĩ đi đâu vậy
134,linhtran92/viet_youtube_asr_corpus_v2,,1.821375,1.16938436194323,0.642033827159827,giờ cô không cần phải hiểu hay giải,giờ cô không cần phải hiểu hay giải
135,linhtran92/viet_youtube_asr_corpus_v2,,1.701,1.2757454300299287,0.7499973133626858,vào thang máy để lên phòng riêng của anh,thang máy để lên phòng riêng của anh
136,linhtran92/viet_youtube_asr_corpus_v2,,4.08075,1.5661866969894618,0.38379873723934615,mãn tính là gì ạ hạt chẳng hiểu nên hỏi,mãn tính là gì ạ hạt chẳng hiểu nên hỏi
137,linhtran92/viet_youtube_asr_corpus_v2,,2.4615,1.2875865469686687,0.5230902079905215,độc lập tài chính và giàu có những tham,Độc lập tài chính và giàu có những
138,linhtran92/viet_youtube_asr_corpus_v2,,2.3813125,1.483265473973006,0.6228772888787196,cả buổi chiều thúy mang mới báo cáo cho,cả buổi chiều thúy mang mới báo cáo cho
139,linhtran92/viet_youtube_asr_corpus_v2,,1.72,1.9282013529445976,1.1210472982236033,sao không nói với ba mẹ có khó khăn gì,tao không nói với ba mẹ có khó khăn gì
140,linhtran92/viet_youtube_asr_corpus_v2,,3.441375,1.446638825116679,0.42036651777753925,vậy sao ba mẹ em tính thế thì thật tốt,vậy sao ba mẹ em tính thế thì thật tốt
141,linhtran92/viet_youtube_asr_corpus_v2,,2.94,2.0801830268464983,0.7075452472267001,quyết bỏ phải không hơi thở nam tính của,quyết bỏ phải không hơi thở nam tính của
142,linhtran92/viet_youtube_asr_corpus_v2,,3.70175,1.8110175768379122,0.4892328160567062,thế sao là em vì đại cục chung thôi sao,thế sao là em vì đại cục chung thôi
143,linhtran92/viet_youtube_asr_corpus_v2,,2.281625,1.3133841960225254,0.5756354335276505,thời gian đó bọn em nhắn tin với nhau,thời gian đó bọn em nhắn tin với nhau
144,linhtran92/viet_youtube_asr_corpus_v2,,2.881375,1.2759332570713013,0.44282096466836196,điều đáng ngợi khen ở đây là em đã coi,Điều đáng ngợi khen ở đây là em đã coi
145,linhtran92/viet_youtube_asr_corpus_v2,,1.521375,1.2692424319684505,0.8342732278159235,thúc đẩy cái việc tiết ra chất kích,thúc đẩy cái việc tiết ra chất kích
146,linhtran92/viet_youtube_asr_corpus_v2,,3.622,2.184560130815953,0.6031364248525547,về nhà tôi lại phụ vợ dọn dẹp nhà cửa,về nhà tôi lại phụ vợ dọn dẹp nhà cửa
147,linhtran92/viet_youtube_asr_corpus_v2,,2.3213125,1.260960335843265,0.5432100744054345,nước mắt cô đã gieo mầm sống trong con,nước mắt cô đã gieo mầm sống trong con
148,linhtran92/viet_youtube_asr_corpus_v2,,3.1823125,1.7897151808720082,0.5623945419791451,bằng lòng bác lo lắm chứ bác có lần phê,bằng lòng bác lo lắm chứ bác có lần phi
149,linhtran92/viet_youtube_asr_corpus_v2,,3.0616875,1.4330807090736926,0.46806890287584624,về gấp hai anh em chia nhau ra một người,về gấp hai anh em chia nhau ra một người
150,linhtran92/viet_youtube_asr_corpus_v2,,2.0004375,1.2893542980309576,0.6445361567311939,hai mẹ con chị lên sài gòn đổi xe cho,hai mẹ con chị lên sài gòn đổi xe cho
