index,dataset,path,audio_duration,processing_time,rtf,ground_truth,google_transcription
23,capleaf/viVoice,audio_1011.42_1015.66.wav,4.352,1.6425728999311104,0.3774294347268176,"Năm 2015, Việt Nam chọn hệ thống tiên lửa Spider làm hệ thống tiên lửa phòng không tầm trung mới.","Năm 2015, Việt Nam chọn hệ thống tên lửa SPYDER làm hệ thống tên lửa phòng không tầm trung mới."
24,capleaf/viVoice,audio_246.79_253.55.wav,6.741333333333333,2.595782999997027,0.38505483583816663,"Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lãng phát và chi phí lao động tăng cao.","Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lạm phát và chi phí lao động tăng cao."
25,capleaf/viVoice,audio_282.61_286.33.wav,3.84,1.6280542000895366,0.4239724479399835,"Như vậy, thật ra sát xuất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau.","Như vậy, thật ra xác suất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau."
26,capleaf/viVoice,audio_1178.62_1186.3.wav,7.765333333333333,2.75396100000944,0.3546481370204464,"Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân, để tìm thấy tự do, thoát khỏi sự cuốn hút của chính bản ngã.",Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân để tìm thấy tự do thoát khỏi sự cuốn hút của chính bản ngã.
27,capleaf/viVoice,audio_1091.88_1095.4.wav,3.4133333333333336,1.3508842000737786,0.39576685549036483,"Thứ hai, trong khẩu vũ khí có nòng còn bảy viên.","Thứ hai, trong khẩu vũ khí có nòng còn bảy viên."
28,capleaf/viVoice,audio_17.66_27.98.wav,10.410666666666666,3.439765900024213,0.33040784131892414,"Trước đó, phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết 2, nam sinh lớp 10 trường Trung học Phổ thông Đào Duy Từ bất ngờ rơi từ tầng 4 của nhà trường và bị đa chấn thương.","Trước đó, phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết hai, nam sinh lớp 10 trường trung học phổ thông Đào Duy Từ bất ngờ rơi từ tầng bốn của nhà trường và bị đa chấn thương."
29,capleaf/viVoice,audio_1125.88_1127.5.wav,1.4506666666666668,1.5631009000353515,1.0775052160170162,Với giá cao hơn đá thị trường.,với giá cao hơn giá thị trường.
30,capleaf/viVoice,audio_132.6_137.36.wav,4.864,2.2958194999955595,0.4720023643082976,"Chiến thuật này đã kích cầu việc mua rượu, và ngay sau đó, ông bán được một số lượng rượu lớn từ những người khách đó.",Chiến thuật này đã kích cầu việc mua rượu và ngay sau đó ông bán được một số lượng rượu lớn từ những người khách đó.
31,capleaf/viVoice,audio_556.64_557.86.wav,1.3653333333333333,1.4604392000474036,1.0696576172222194,Khỏi tâm trạng tiêu cực.,khỏi tâm trạng tiêu cực
32,capleaf/viVoice,audio_422.66_431.4.wav,8.874666666666666,2.436667300062254,0.27456437425581287,"Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo.","Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo."
33,capleaf/viVoice,audio_1616.06_1617.74.wav,1.4506666666666668,1.5643482999876142,1.0783650964988147,Nga giặt hoài không ra.,Nó giặt hoài không ra.
34,capleaf/viVoice,audio_100.18_101.92.wav,1.792,1.0989810000173748,0.6132706473311242,Mọi chuyện không chỉ dừng lại ở đó.,Mọi chuyện không chỉ dừng lại ở đó.
35,capleaf/viVoice,audio_1213.56_1218.92.wav,5.376,1.8108082000399008,0.3368318824478982,"Sáng hôm sau, Lacey nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm.","Sáng hôm sau, Lacy nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm."
36,capleaf/viVoice,audio_624.3_627.82.wav,3.584,1.9824331999989226,0.5531342633925566,Vì vậy mà những chuyên binh nửa người nửa mái của Liên Xô đã không được sử dụng.,Vì vậy mà những chiến binh nửa người nửa máy của Liên Xô đã không được sử dụng.
37,capleaf/viVoice,audio_212.4_220.0.wav,7.765333333333333,2.2194897000445053,0.28582027387248954,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.
38,capleaf/viVoice,audio_502.33_504.67.wav,2.3893333333333335,1.0900377000216395,0.4562099748974495,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.
39,capleaf/viVoice,audio_137.8_142.78.wav,5.034666666666666,1.7355454999487847,0.34471904792414954,TV có không hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.,TV có khung hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.
40,capleaf/viVoice,audio_621.03_624.05.wav,2.986666666666667,1.4338195000309497,0.480073493313934,"Còn hiện tại, tôi nghĩ rằng đó là 100% công việc.","Còn hiện tại, tôi nghĩ rằng đó là 100% công việc."
41,capleaf/viVoice,audio_61.49_63.83.wav,2.304,1.1329943999880925,0.4917510416614985,"Cho hết hành lá vào, khuấy đều lên.","Cho hết hành lá vào, khuấy đều lên."
42,capleaf/viVoice,audio_0.0_2.1.wav,2.474666666666667,5.553770300000906,2.2442498518322624,"Ví dụ 2, tính trung bình của dãy số.","Ví dụ 2, tính trung bình của dãy số."
43,capleaf/viVoice,audio_500.02_502.34.wav,2.304,1.8147953000152484,0.7876715711871738,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.
44,capleaf/viVoice,audio_558.45_569.81.wav,11.349333333333334,3.5974633999867365,0.3169757460044704,"Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường, mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.",Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.
45,capleaf/viVoice,audio_907.27_910.45.wav,3.2426666666666666,1.3498858999228105,0.4162888260452746,Ông ta vì thế tìm cách thương lượng với triều đình Huế nhưng bất thẳng.,Ông ta vì thế tìm cách thương lượng với triều đình Huế nhưng bất thành.
46,capleaf/viVoice,audio_339.44_343.2.wav,4.096,1.4692731000250205,0.35870925293579603,Để mà nếu mà cấp cho mình thì rủi bên kia khiếu nại sao?,Để mà nếu mà cắt cho mình thì rủi bên kia khiếu nại hay sao?
47,capleaf/viVoice,audio_73.98_75.08.wav,1.1946666666666668,1.5185124999843538,1.2710763113708317,Hãy cùng bắt đầu nhá!,Hãy cùng bắt đầu nhá.
48,capleaf/viVoice,audio_943.5_944.3.wav,1.024,1.4513224000111222,1.4173070312608615,Giờ thổi lửa rồi.,Giờ thổi lửa rồi.
49,capleaf/viVoice,audio_1659.35_1662.19.wav,2.986666666666667,1.9230534000089392,0.6438794866101358,Hãy để cho những cơn gió của lòng nhiệt thanh quét qua mình.,Hãy để cho những cơn gió của lòng nhiệt thành quét qua mình.
50,capleaf/viVoice,audio_310.47_313.77.wav,3.4133333333333336,1.3611884000711143,0.39878566408333427,Anh ta cũng làm như vậy ở tầng 2 và lên đến nóc nhà.,Anh ta cũng làm như vậy ở tầng hai và lên đến nóc nhà.
51,capleaf/viVoice,audio_866.05_867.83.wav,1.8773333333333333,1.0120366999180987,0.5390820489620555,Bước đầu tiên là chữ cái ai.,Bước đầu tiên là chữ cái ai.
52,capleaf/viVoice,audio_561.9_565.24.wav,3.328,2.007744900067337,0.6032887319913873,"Nếu anh không làm như thế này, thì em sẽ như thế này như thế kia.",Nếu anh không làm như thế này thì em sẽ như thế này như thế kia.
53,capleaf/viVoice,audio_330.25_333.07.wav,2.304,1.780598499928601,0.7728292100384554,Bởi một thông điệp sẽ trở nên vô nghĩa.,Bởi một thông điệp sẽ trở nên vô nghĩa.
54,capleaf/viVoice,audio_286.88_288.52.wav,1.792,1.592191300005652,0.888499609378154,"Hơi chát chát, hơi chua chua một chút.","hơi chát chát, hơi chua chua một chút"
55,capleaf/viVoice,audio_181.89_183.21.wav,1.3653333333333333,1.03988199995365,0.7616323241848022,Casey đã rất nghiêm túc.,Casey đã rất nghiêm túc.
56,capleaf/viVoice,audio_508.86_511.62.wav,2.7306666666666666,1.808676499989815,0.6623571166954889,Sẽ nhìn thấy nó hơi như nâu vàng như vầy nè.,sẽ nhìn thấy nó hơi như nâu vàng như vậy nè.
57,capleaf/viVoice,audio_324.44_330.2.wav,5.888,1.8326307999668643,0.3112484374943723,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm, mà còn rất quan tâm đến học sinh.","Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm mà còn rất quan tâm đến học sinh."
58,capleaf/viVoice,audio_156.06_158.86.wav,2.986666666666667,1.3700287999818102,0.45871499999390963,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.
59,capleaf/viVoice,audio_52.54_57.26.wav,4.949333333333334,1.7866041000233963,0.36097873788188234,"Vinh đã vào bên trong sư khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp.","Vân đã vào bên trong sân khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp."
60,capleaf/viVoice,audio_1731.38_1734.98.wav,3.6693333333333333,1.399742699926719,0.3814705759247963,Điều này chỉ càm làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.,Điều này chỉ càng làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.
61,capleaf/viVoice,audio_437.83_448.23.wav,10.496,2.8216607999056578,0.26883201218613356,"Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới, hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta.","Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta."
62,capleaf/viVoice,audio_257.65_263.83.wav,6.314666666666667,2.6202586999861524,0.41494806270895573,"Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình.","Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình."
63,capleaf/viVoice,audio_270.99_275.39.wav,4.522666666666667,1.6459619000088423,0.36393615124016265,"Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế.","Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế."
64,capleaf/viVoice,audio_1829.52_1836.58.wav,7.253333333333333,2.694230300025083,0.3714471920990464,Alfred Jarry 1873-1907 hợp những nhà văn đổi tiếng như.,Alfred Jarry 1873-1907 và tập hợp những nhà văn nổi tiếng như
65,capleaf/viVoice,audio_43.17_49.97.wav,6.826666666666667,2.6575671000173315,0.3892920556666013,"Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao.","Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao."
66,capleaf/viVoice,audio_251.75_254.47.wav,2.816,1.192367000039667,0.42342578126408625,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.
67,capleaf/viVoice,audio_257.86_258.22.wav,0.512,0.9038784999866039,1.7653876952863357,Chết rồi.,Chết rồi.
68,capleaf/viVoice,audio_922.54_923.5.wav,1.1093333333333333,1.61914190009702,1.4595630109047657,Mọi thứ đều kinh khủng mà.,Mọi thứ đều kinh khủng mà.
69,capleaf/viVoice,audio_632.58_638.98.wav,6.485333333333333,2.6234398999949917,0.4045188990535041,"Đó là để đối mặt với thế giới lạnh lùng, tàn khốc này, chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó.",Đó là để đối mặt với thế giới lạnh lùng tàn khốc này chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó.
70,capleaf/viVoice,audio_1009.6_1012.34.wav,2.7306666666666666,1.825667699915357,0.6685794799494715,Sau đó tôi lại mồi trài mọi người đánh bót để hít ké.,Sau đó tôi lại mồi chài mọi người đánh boss để hít ké.
71,capleaf/viVoice,audio_53.1_61.96.wav,9.216,2.559207299957052,0.27769176431825654,"Gia nhập đường đua kinh dị bằng một kịch bản truyền thể từ bộ truyện tranh Taste of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của sứ Hàn.","Gia nhập đường đua kinh dị bằng một kịch bản chuyển thể từ bộ truyện tranh Tales of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của xứ Hàn."
72,capleaf/viVoice,audio_689.97_692.03.wav,2.304,1.7810462999623269,0.7730235676919822,Tiếp đến là mỗi người sẽ được 1 bát súp miso.,Tiếp đến là mỗi người sẽ được một bát súp miso.
73,capleaf/viVoice,audio_263.63_269.03.wav,5.290666666666667,2.3119730999460444,0.436990883306334,Đây là những vận động viên luyện tập và thi đấu chuyên nghiệp để chinh chiến các giải chạy lớn khắp thế giới.,Đây là những vận động viên luyện tập và thi đấu chuyên nghiệp để chinh chiến ở các giải chạy lớn khắp thế giới.
74,capleaf/viVoice,audio_531.28_532.58.wav,1.6213333333333333,1.5247313000727445,0.9404181538277618,Em biết là tầm quan trọng của nó rồi.,Em biết là tầm quan trọng của nó rồi.
75,capleaf/viVoice,audio_901.41_905.73.wav,4.352,1.5157536999322474,0.3482889935506083,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.
76,capleaf/viVoice,audio_952.46_966.12.wav,13.738666666666667,3.7928749999264255,0.2760730056235267,"Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người Mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uây, bánh nẳng, bánh dày và bánh trưng ống là loại bánh không thể thiếu.","Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người Mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uôi, bánh nằng, bánh dày và bánh chưng ống là loại bánh không thể thiếu."
77,capleaf/viVoice,audio_272.98_276.54.wav,3.584,1.9675920000299811,0.5489933035797938,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.
78,capleaf/viVoice,audio_975.64_978.12.wav,2.474666666666667,1.1429359000176191,0.461854485459706,Hoặc là tùy theo nhà mình ăn ít thì cho ít.,Hoặc là tùy theo nhà mình ăn ít thì cho ít.
79,capleaf/viVoice,audio_20.16_25.34.wav,5.376,2.304384500021115,0.4286429501527371,"Video này rất ngắn, nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.",Video này rất ngắn nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.
80,capleaf/viVoice,audio_223.7_231.86.wav,8.192,2.4187753000296652,0.2952606567419025,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.
81,capleaf/viVoice,audio_2268.15_2269.73.wav,1.28,0.9818356999894604,0.7670591406167659,Giả tăng tính minh bạch.,gia tăng tính minh bạch
82,capleaf/viVoice,audio_709.74_713.12.wav,3.498666666666667,1.252892200020142,0.3581056211947814,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.
83,capleaf/viVoice,audio_779.9_782.84.wav,2.7306666666666666,1.7765126000158489,0.6505783447323665,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.
84,capleaf/viVoice,audio_486.16_491.42.wav,5.461333333333333,2.3062082999385893,0.422279351795396,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vào ngân tay như mình đã nói ở trên nè.,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vân tay như mình đã nói ở trên nè.
85,capleaf/viVoice,audio_681.06_683.92.wav,2.56,1.2561895999824628,0.49069906249314954,Thì chúng ta sẽ chẳng bao giờ tìm thấy được.,thì chúng ta sẽ chẳng bao giờ tìm thấy được.
86,capleaf/viVoice,audio_847.25_852.09.wav,4.864,2.2429021999705583,0.46112298519131545,"Kẻ mà suốt thời gian qua Huo Huo lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt.","Kẻ mà suốt thời gian qua Hoa Hoa lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt."
87,capleaf/viVoice,audio_409.76_420.8.wav,11.093333333333334,3.024398799985647,0.27263210336409077,"Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh.","Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh."
88,capleaf/viVoice,audio_197.25_201.11.wav,4.010666666666666,2.120391400065273,0.5286880153088281,"Thế là xong, chúng ta đã làm được 1 chiếc kính lúp tự chế từ nước và bóng đèn.","Thế là xong, chúng ta đã làm được một chiếc kính lúp tự chế từ nước và bóng đèn."
89,capleaf/viVoice,audio_44.87_48.59.wav,3.7546666666666666,1.5149928000755608,0.40349595172466995,Thê La đóng vai trò tạo đi búp lên người đối phương do búp có lợi của kẻ thù.,"Thế là đóng vai trò tạo debuff lên người đối phương, xóa buff có lợi của kẻ thù."
90,capleaf/viVoice,audio_1206.17_1207.11.wav,0.9386666666666666,0.8688751999288797,0.9256482953787781,Anh hắng giọng.,Anh hắng giọng.
91,capleaf/viVoice,audio_172.96_174.9.wav,2.048,1.211145200068131,0.5913794922207671,Và 1 muỗng cà phê tiêu luôn.,và một muỗng cà phê tiêu luôn.
92,capleaf/viVoice,audio_1145.33_1151.51.wav,6.314666666666667,2.0008942999411374,0.31686459564101627,"Lúc khoảng 2 giờ 20 phút sáng ngày thứ Bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh.","Lúc khoảng 2:20 sáng ngày thứ bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh."
93,capleaf/viVoice,audio_263.11_265.93.wav,2.9013333333333335,1.1897876999573782,0.4100830767316331,Chúc các bạn có những bữa cơm gia đình thật ngon miệng nha.,Chúc các bạn có những bữa cơm gia đình thật ngon miệng nhé.
94,capleaf/viVoice,audio_841.97_849.91.wav,8.106666666666667,2.82890269998461,0.3489600370046805,Srimad Bhagavad Gita xuất hiện trong Mahabharata một trong hai sử thi thiên liêng vĩ đại của Ấn Độ.,"Sri Bhagavad Gita xuất hiện trong Mahabharata, một trong hai sử thi thiêng liêng vĩ đại của Ấn Độ."
95,capleaf/viVoice,audio_173.56_177.7.wav,4.266666666666667,2.072324600070715,0.4857010781415738,Bằng cách thì các bạn sẽ kết nối iPhone này vào máy tính thông qua cái dây cáp đúng không?,Bằng cách thì các bạn sẽ kết nối iPhone này vào máy tính thông qua cái dây cáp đúng không?
96,capleaf/viVoice,audio_384.14_386.14.wav,2.048,1.1466758999740705,0.5599003417842141,Để từ đó ông ta làm việc cho mình.,Để từ đó ông ta làm việc cho mình.
97,capleaf/viVoice,audio_199.18_199.82.wav,0.6826666666666666,0.953432000009343,1.396628906263686,Khởi động.,Cảm ơn.
98,capleaf/viVoice,audio_591.95_594.63.wav,2.7306666666666666,1.2105403000023216,0.44331309814538145,"Thêm vào đó, dạ dây là một cơ quan linh hoạt.","Thêm vào đó, dạ dày là một cơ quan linh hoạt."
99,capleaf/viVoice,audio_142.66_149.94.wav,7.509333333333333,2.7168730000266805,0.36179949396662114,Số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào.,số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào.
