index,dataset,path,audio_duration,processing_time,rtf,ground_truth,iflytek_transcription
77,capleaf/viVoice,audio_272.98_276.54.wav,3.584,0.9321406000526622,0.26008387278255085,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh., Người mỹ đổ lỗi cho người tây ban nha và bắt đầu 1 cuộc chiến tranh.
78,capleaf/viVoice,audio_975.64_978.12.wav,2.474666666666667,0.6771431999513879,0.2736300646355285,Hoặc là tùy theo nhà mình ăn ít thì cho ít.," Hoặc là tùy theo nhà, mình ăn, ít thì chơi ít."
79,capleaf/viVoice,audio_20.16_25.34.wav,5.376,1.3208273999625817,0.245689620528754,"Video này rất ngắn, nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.", Video này rất ngắn nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhá.
80,capleaf/viVoice,audio_223.7_231.86.wav,8.192,1.823160900035873,0.22255382080516029,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu., Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngồi lý vào và mình sẽ nấu.
81,capleaf/viVoice,audio_2268.15_2269.73.wav,1.28,0.5439050999702886,0.42492585935178795,Giả tăng tính minh bạch., Gia tăng tính minh bạch.
82,capleaf/viVoice,audio_709.74_713.12.wav,3.498666666666667,0.882251099916175,0.25216780675957745,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép., Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.
83,capleaf/viVoice,audio_779.9_782.84.wav,2.7306666666666666,0.7678368999622762,0.2811902709822789,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất., Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.
84,capleaf/viVoice,audio_486.16_491.42.wav,5.461333333333333,1.3482578999828547,0.24687339477225123,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vào ngân tay như mình đã nói ở trên nè., Và ngoài ra thì mày cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật và vân tay nhưng mà đã nói ở trên à.
85,capleaf/viVoice,audio_681.06_683.92.wav,2.56,0.7495776999276131,0.2928037890342239,Thì chúng ta sẽ chẳng bao giờ tìm thấy được., Thì chúng ta sẽ chẳng bao giờ tìm thấy được.
86,capleaf/viVoice,audio_847.25_852.09.wav,4.864,1.3018545000813901,0.267651007418049,"Kẻ mà suốt thời gian qua Huo Huo lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt.", Kẻ mà suốt thời gian qua huơ lo lắng chạy ngược chạy xuôi tìm kiếm lại luôn ở gần ngay trước mắt.
87,capleaf/viVoice,audio_409.76_420.8.wav,11.093333333333334,2.41720470006112,0.21789705829877884,"Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh."," Trong những năm qua, tỉnh hòa bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông đặc biệt là giao thông kết nối vùng và các dự án giao thông, trọng điểm, tạo đột phá phát, triển kinh tế xã hội của tỉnh."
88,capleaf/viVoice,audio_197.25_201.11.wav,4.010666666666666,0.9998420999618247,0.24929573636016242,"Thế là xong, chúng ta đã làm được 1 chiếc kính lúp tự chế từ nước và bóng đèn.", Thế là xong chúng ta đã làm được 1 chiếc kính lúp tự chế từ nước và bóng đèn.
89,capleaf/viVoice,audio_44.87_48.59.wav,3.7546666666666666,0.9383632000535727,0.24991917615063192,Thê La đóng vai trò tạo đi búp lên người đối phương do búp có lợi của kẻ thù., Thề là đóng vai trò tạo điều bứt lên người đối phương soi búp có lợi của kẻ thù.
90,capleaf/viVoice,audio_1206.17_1207.11.wav,0.9386666666666666,0.39623529999516904,0.4221256747107625,Anh hắng giọng., Anh hắn giọng.
91,capleaf/viVoice,audio_172.96_174.9.wav,2.048,0.6123061999678612,0.2989776367030572,Và 1 muỗng cà phê tiêu luôn., Và 1 muỗng cà phê tiêu luôn.
92,capleaf/viVoice,audio_1145.33_1151.51.wav,6.314666666666667,1.405065100057982,0.22250819785546588,"Lúc khoảng 2 giờ 20 phút sáng ngày thứ Bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh."," Lúc khoảng 2:20 sáng ngày thứ 7 hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh."
93,capleaf/viVoice,audio_263.11_265.93.wav,2.9013333333333335,0.7490390000166371,0.25817061121896956,Chúc các bạn có những bữa cơm gia đình thật ngon miệng nha., Chúc các bạn có những bữa cơm gia đình thật ngon miệng nhé.
94,capleaf/viVoice,audio_841.97_849.91.wav,8.106666666666667,1.690353999962099,0.20851406249532467,Srimad Bhagavad Gita xuất hiện trong Mahabharata một trong hai sử thi thiên liêng vĩ đại của Ấn Độ.," Stremat bà gặp vasghita xuất hiện trong mahabarata 1 trong 2 sử thi thiêng liêng, vĩ đại của ấn độ."
95,capleaf/viVoice,audio_173.56_177.7.wav,4.266666666666667,1.0099761999445036,0.23671317186199303,Bằng cách thì các bạn sẽ kết nối iPhone này vào máy tính thông qua cái dây cáp đúng không?, Bằng cấp thì các bạn sẽ kết nối iphone này vào máy tính thông qua cái dây cáp đúng không?
96,capleaf/viVoice,audio_384.14_386.14.wav,2.048,0.5923962000524625,0.28925595705686646,Để từ đó ông ta làm việc cho mình., Để từ đó ông ta làm việc cho mình.
97,capleaf/viVoice,audio_199.18_199.82.wav,0.6826666666666666,0.3210755999898538,0.4703255859226374,Khởi động., Không.
98,capleaf/viVoice,audio_591.95_594.63.wav,2.7306666666666666,0.7265921999933198,0.26608601073974114,"Thêm vào đó, dạ dây là một cơ quan linh hoạt.", Thêm vào đó dạ dày là 1 cơ quan linh hoạt.
99,capleaf/viVoice,audio_142.66_149.94.wav,7.509333333333333,1.6755981999449432,0.22313541370005457,Số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào., Số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào.
