index,dataset,path,audio_duration,processing_time,rtf,ground_truth,google_transcription
14,capleaf/viVoice,audio_557.88_564.72.wav,6.826666666666667,3.324888491013553,0.48704421255081337,Bà cho rằng các cuộc xung đột giữa Hồi giáo và Phật giáo không phải là một cuộc thanh lọc sắc tộc như giới chức quốc tế nhận định.,bà cho rằng các cuộc xung đột giữa hồi giáo và phật giáo không phải là một cuộc thành lập sắc tộc như giới chức quốc tế nhận định
15,capleaf/viVoice,audio_10.42_14.32.wav,4.010666666666666,3.5236126100062393,0.878560324968311,Tết là dịp mọi người háo hức đón chào một năm mới với nhiều hy vọng và mong ước.,tết là dịp mọi người háo hức đón chào một năm mới với nhiều hi vọng và mong ước
16,capleaf/viVoice,audio_626.96_628.54.wav,1.7066666666666668,2.1069009939965326,1.2345123011698433,Ám sát kẻ thù của quốc gia.,Ám sát kẻ thù của quốc gia
17,capleaf/viVoice,audio_24.4_26.0.wav,1.792,2.044437797012506,1.140869306368586,Xếp trồi lên và gợi ý bạn.,xếp chồi lên và gửi ý bạn
18,capleaf/viVoice,audio_125.82_129.28.wav,3.498666666666667,2.5837624430132564,0.7384991738795511,Những thay đổi đó bây giờ cũng được marketing là những thay đổi lớn và đột phá mỗi năm.,những thay đổi đó bây giờ cũng được marketing là những thay đổi lớn và đột phá mỗi năm
19,capleaf/viVoice,audio_685.62_690.78.wav,5.290666666666667,2.283509097993374,0.431610842614675,"Hãy gạt bỏ chúng qua hẳn một bên, rồi chuẩn bị vun đắp thói quen sống trong những ngăn tàu đóng chặt kín.",hãy gạt bỏ chúng qua hẳn một bên rồi chuẩn bị vun đắp thói quen sống trong những ngăn tàu đóng chặt kín
20,capleaf/viVoice,audio_2692.88_2694.36.wav,1.536,1.959418206999544,1.2756628951819948,Mà bước chân bối rối.,mà bước chân bối rối
21,capleaf/viVoice,audio_1051.98_1053.22.wav,1.3653333333333333,2.2098870009940583,1.618569580806195,Bảo đi chơi cũng không.,bảo đi chơi cũng không
22,capleaf/viVoice,audio_184.32_189.26.wav,4.949333333333334,2.92526345900842,0.5910419165561193,"Đầu tiên là do đồng yên liên tục mất giá trong năm 2023, làm xói mòn lợi nhuận xuất khẩu.",Đầu tiên là do Đồng yên liên tục mất giá trong năm 2023 làm xói mòn lợi nhuận xuất khẩu
23,capleaf/viVoice,audio_1011.42_1015.66.wav,4.352,3.030613499984611,0.6963725873126403,"Năm 2015, Việt Nam chọn hệ thống tiên lửa Spider làm hệ thống tiên lửa phòng không tầm trung mới.",năm 2015 việt nam chọn hệ thống tên là spider làm hệ thống tên lửa phòng không tầm trung mới
24,capleaf/viVoice,audio_246.79_253.55.wav,6.741333333333333,3.480930722987978,0.516356416582473,"Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lãng phát và chi phí lao động tăng cao.",trong những năm gần đây starbucks đã tăng giá các sản phẩm của mình để đối phó với lạm phát và chi phí lao động tăng cao
25,capleaf/viVoice,audio_282.61_286.33.wav,3.84,2.5838619990099687,0.6728807289088461,"Như vậy, thật ra sát xuất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau.",như vậy thực ra xác suất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau
26,capleaf/viVoice,audio_1178.62_1186.3.wav,7.765333333333333,3.330611837998731,0.42890777446755635,"Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân, để tìm thấy tự do, thoát khỏi sự cuốn hút của chính bản ngã.",kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân để tìm thấy tự do thoát khỏi sự cuốn hút của chính bản ngã
27,capleaf/viVoice,audio_1091.88_1095.4.wav,3.4133333333333336,2.401756377017591,0.7036395635793724,"Thứ hai, trong khẩu vũ khí có nòng còn bảy viên.",thứ hai trong khẩu vũ khí có nòng còn bảy viên
28,capleaf/viVoice,audio_17.66_27.98.wav,10.410666666666666,4.8448373330174945,0.4653724384942522,"Trước đó, phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết 2, nam sinh lớp 10 trường Trung học Phổ thông Đào Duy Từ bất ngờ rơi từ tầng 4 của nhà trường và bị đa chấn thương.",trước đó phóng viên thông tấn xã việt nam đã đưa tin trong giờ ra chơi tiết hai nam sinh lớp 10 trường trung học phổ thông Đào duy từ bất ngờ rơi từ tầng bốn của nhà trường và bị đa chấn thương
29,capleaf/viVoice,audio_1125.88_1127.5.wav,1.4506666666666668,2.282609532994684,1.5734900273400851,Với giá cao hơn đá thị trường.,với giá cao hơn giá thị trường
30,capleaf/viVoice,audio_132.6_137.36.wav,4.864,2.0590896059875377,0.4233325670204642,"Chiến thuật này đã kích cầu việc mua rượu, và ngay sau đó, ông bán được một số lượng rượu lớn từ những người khách đó.",chiến thuật này đã kích cầu việc mua rượu và ngay sau đó ông bán được một số lượng rượu lớn từ những người khách đó
31,capleaf/viVoice,audio_556.64_557.86.wav,1.3653333333333333,2.166429575998336,1.5867404121081563,Khỏi tâm trạng tiêu cực.,khỏi tâm trạng tiêu cực
32,capleaf/viVoice,audio_422.66_431.4.wav,8.874666666666666,4.0184730580076575,0.45280270335122347,"Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo.",Để bảo vệ mình Đài loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của pla từ việc xâm nhập vào phía Đông của đảo
33,capleaf/viVoice,audio_1616.06_1617.74.wav,1.4506666666666668,2.3567611209873576,1.6246055521512115,Nga giặt hoài không ra.,nga giặt hoài không ra
34,capleaf/viVoice,audio_100.18_101.92.wav,1.792,1.24944617098663,0.6972355864880748,Mọi chuyện không chỉ dừng lại ở đó.,mọi chuyện không chỉ dừng lại ở đó
35,capleaf/viVoice,audio_1213.56_1218.92.wav,5.376,3.0418458330095746,0.5658195373901738,"Sáng hôm sau, Lacey nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm.",sáng hôm sau lady nhận ra rằng cô đã không nhận được tin tức gì từ tony hay victoria cả đêm
36,capleaf/viVoice,audio_624.3_627.82.wav,3.584,2.431769015005557,0.6785069796332469,Vì vậy mà những chuyên binh nửa người nửa mái của Liên Xô đã không được sử dụng.,vì vậy máy chiến binh nửa người nửa mái của liên xô đã không được sử dụng
37,capleaf/viVoice,audio_212.4_220.0.wav,7.765333333333333,3.845244426978752,0.4951808585566731,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.,nhưng steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp amazon mở rộng quy mô không giống như bất kỳ công ty nào khác
38,capleaf/viVoice,audio_502.33_504.67.wav,2.3893333333333335,1.8927214380237274,0.7921546197085912,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.,nhưng vẫn có sự sống trong điều kiện khắc nghiệt này
39,capleaf/viVoice,audio_137.8_142.78.wav,5.034666666666666,2.9984538739954587,0.5955615480658353,TV có không hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.,tivi có khung hình hiển thị sắc nét nhờ độ phân giải 4k và công nghệ bộ xử lý crystal 4k
40,capleaf/viVoice,audio_621.03_624.05.wav,2.986666666666667,2.3222542759904172,0.77754049419322,"Còn hiện tại, tôi nghĩ rằng đó là 100% công việc.",còn hiện tại tôi nghĩ rằng đó là 100 công việc
41,capleaf/viVoice,audio_61.49_63.83.wav,2.304,2.40944699299871,1.045766924044579,"Cho hết hành lá vào, khuấy đều lên.",cho hết thành lá vào khuấy đều lên
42,capleaf/viVoice,audio_0.0_2.1.wav,2.474666666666667,2.45820603199536,0.9933483426705386,"Ví dụ 2, tính trung bình của dãy số.",ví dụ 2 tính trung bình của dãy số
43,capleaf/viVoice,audio_500.02_502.34.wav,2.304,2.2533715069876052,0.9780258276855927,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.,justin bỗng chốc vụt sáng thành ngôi sao toàn cầu
44,capleaf/viVoice,audio_558.45_569.81.wav,11.349333333333334,3.7362640330102295,0.32920559501382424,"Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường, mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.",Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới
45,capleaf/viVoice,audio_907.27_910.45.wav,3.2426666666666666,2.9045877419994213,0.8957404631988347,Ông ta vì thế tìm cách thương lượng với triều đình Huế nhưng bất thẳng.,Ông ta vì thế tìm cách thương lượng với triều Đình huế nhưng bất thành
46,capleaf/viVoice,audio_339.44_343.2.wav,4.096,2.3913950540008955,0.5838366831056874,Để mà nếu mà cấp cho mình thì rủi bên kia khiếu nại sao?,Để mà nếu mà cấp cho mình thì rủi bên kia khiếu nại sao
47,capleaf/viVoice,audio_73.98_75.08.wav,1.1946666666666668,1.206026756000938,1.0095090033489993,Hãy cùng bắt đầu nhá!,hãy cùng bắt đầu nhá
48,capleaf/viVoice,audio_943.5_944.3.wav,1.024,1.9236130930075888,1.8785284111402234,Giờ thổi lửa rồi.,giờ thổi lửa rồi
49,capleaf/viVoice,audio_1659.35_1662.19.wav,2.986666666666667,2.4278345870261546,0.8128910447632214,Hãy để cho những cơn gió của lòng nhiệt thanh quét qua mình.,hãy để cho những cơn gió của lòng nhiệt thành quét qua mình
50,capleaf/viVoice,audio_310.47_313.77.wav,3.4133333333333336,2.3803276410035323,0.6973616135752536,Anh ta cũng làm như vậy ở tầng 2 và lên đến nóc nhà.,anh ta cũng làm như vậy ở tầng hai và lên đến nóc nhà
51,capleaf/viVoice,audio_866.05_867.83.wav,1.8773333333333333,1.7164362409966998,0.9142948726900034,Bước đầu tiên là chữ cái ai.,bước đầu tiên là chữ cái ai
52,capleaf/viVoice,audio_561.9_565.24.wav,3.328,1.7065454830008093,0.5127840994593779,"Nếu anh không làm như thế này, thì em sẽ như thế này như thế kia.",nếu anh không làm như thế này thì em sẽ như thế này như thế kia
53,capleaf/viVoice,audio_330.25_333.07.wav,2.304,2.5143550140201114,1.0912999192795623,Bởi một thông điệp sẽ trở nên vô nghĩa.,bởi một thông điệp sẽ trở nên vô nghĩa
54,capleaf/viVoice,audio_286.88_288.52.wav,1.792,2.10745394899277,1.1760345697504297,"Hơi chát chát, hơi chua chua một chút.",hơi chát chát hơi chua chua một chút
55,capleaf/viVoice,audio_181.89_183.21.wav,1.3653333333333333,2.256292953999946,1.6525583159179291,Casey đã rất nghiêm túc.,thầy sĩ đã rất nghiêm túc
56,capleaf/viVoice,audio_508.86_511.62.wav,2.7306666666666666,2.240855795011157,0.8206259014933437,Sẽ nhìn thấy nó hơi như nâu vàng như vầy nè.,sẽ nhìn thấy nó hơi như nâu vàng như vậy nè
57,capleaf/viVoice,audio_324.44_330.2.wav,5.888,2.4315306470089126,0.41296376477732893,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm, mà còn rất quan tâm đến học sinh.",thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh
58,capleaf/viVoice,audio_156.06_158.86.wav,2.986666666666667,2.3814802749839146,0.7973706277847928,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.,còn không thì mèo sẽ không bao giờ cảm thấy buồn chán
59,capleaf/viVoice,audio_52.54_57.26.wav,4.949333333333334,2.8547699519840535,0.57679888577264,"Vinh đã vào bên trong sư khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp.",vinh đã vào bên trong sân khấu rồi khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp
60,capleaf/viVoice,audio_1731.38_1734.98.wav,3.6693333333333333,1.6537043410062324,0.450682505724809,Điều này chỉ càm làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.,Điều này chỉ cần làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước
61,capleaf/viVoice,audio_437.83_448.23.wav,10.496,4.239820159011288,0.4039462803936059,"Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới, hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta.",lý do vẫn còn đang được tranh luận nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta
62,capleaf/viVoice,audio_257.65_263.83.wav,6.314666666666667,4.0321749469731,0.63854121837623,"Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình.",chắc chắn rồi nếu bạn chuẩn bị du hành và vũ trụ một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình
63,capleaf/viVoice,audio_270.99_275.39.wav,4.522666666666667,1.9867846979759634,0.4392949656491664,"Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế.",chúng ta cãi lộn chúng ta bực bội chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế
64,capleaf/viVoice,audio_1829.52_1836.58.wav,7.253333333333333,3.53766234399518,0.4877291834552179,Alfred Jarry 1873-1907 hợp những nhà văn đổi tiếng như.,alfred sarey 1873-1907 và tập hợp những nhà văn nổi tiếng như
65,capleaf/viVoice,audio_43.17_49.97.wav,6.826666666666667,3.693271470023319,0.5410065629916971,"Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao.",Đến hết tháng 11 năm 2023 tỷ lệ rảnh ngân vốn đầu tư công đạt trên 67 kế hoạch vốn giao
66,capleaf/viVoice,audio_251.75_254.47.wav,2.816,2.2996730460145045,0.8166452578176508,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.,mày tính chơi với tao đúng không ngon thì đánh thử coi
67,capleaf/viVoice,audio_257.86_258.22.wav,0.512,1.8099380600033328,3.5350352734440094,Chết rồi.,thế rồi
68,capleaf/viVoice,audio_922.54_923.5.wav,1.1093333333333333,1.9887088440009393,1.7927062896643082,Mọi thứ đều kinh khủng mà.,mọi thứ đều kinh khủng mà
69,capleaf/viVoice,audio_632.58_638.98.wav,6.485333333333333,3.341099995013792,0.5151778364022089,"Đó là để đối mặt với thế giới lạnh lùng, tàn khốc này, chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó.",Đó là để đối mặt với thế giới lạnh lùng tàn khốc này chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó
70,capleaf/viVoice,audio_1009.6_1012.34.wav,2.7306666666666666,2.312237495003501,0.8467666607678836,Sau đó tôi lại mồi trài mọi người đánh bót để hít ké.,sau đó tôi lại mù chài mọi người đánh bot để hít ké
71,capleaf/viVoice,audio_53.1_61.96.wav,9.216,4.886733847000869,0.5302445580513097,"Gia nhập đường đua kinh dị bằng một kịch bản truyền thể từ bộ truyện tranh Taste of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của sứ Hàn.",gia nhập đường đua kinh dị bằng một kịch bản truyền thể từ bộ truyện tranh tex of horror được đăng tải trên nền tảng never webtoon lấy cảm hứng từ truyền thuyết đô thị của xứ hàn
72,capleaf/viVoice,audio_689.97_692.03.wav,2.304,2.2082920969987754,0.9584601115446074,Tiếp đến là mỗi người sẽ được 1 bát súp miso.,tiếp đến là mỗi người sẽ được một bát súp miso
73,capleaf/viVoice,audio_263.63_269.03.wav,5.290666666666667,3.307446863007499,0.6251474665462763,Đây là những vận động viên luyện tập và thi đấu chuyên nghiệp để chinh chiến các giải chạy lớn khắp thế giới.,Đây là những vận động viên luyện và thi đấu chuyên nghiệp để chinh chiến các giải chạy lớn khắp thế giới
74,capleaf/viVoice,audio_531.28_532.58.wav,1.6213333333333333,1.9564459800021723,1.206689543586866,Em biết là tầm quan trọng của nó rồi.,em biết là tầm quan trọng của nó rồi
75,capleaf/viVoice,audio_901.41_905.73.wav,4.352,2.682282624009531,0.6163333235316018,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.,về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định
76,capleaf/viVoice,audio_952.46_966.12.wav,13.738666666666667,5.168886951985769,0.3762291550843679,"Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người Mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uây, bánh nẳng, bánh dày và bánh trưng ống là loại bánh không thể thiếu.",Để không khí ngày tết trọn vẹn và đủ đầy các gia đình người mường thường gói rất nhiều các loại bánh truyền thống như bánh ống bánh ốc bánh uây bánh nằng bánh giày và bánh chưng ống là loại bánh không thể thiếu
77,capleaf/viVoice,audio_272.98_276.54.wav,3.584,2.500436834001448,0.697666527344154,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.,người mỹ đổ lỗi cho người tây ban nha và bắt đầu một cuộc chiến tranh
78,capleaf/viVoice,audio_975.64_978.12.wav,2.474666666666667,2.374567318998743,0.9595503713626385,Hoặc là tùy theo nhà mình ăn ít thì cho ít.,hoặc là tùy theo nhà mình ăn ít thì cho ít
79,capleaf/viVoice,audio_20.16_25.34.wav,5.376,2.8610438510077074,0.5321882163332788,"Video này rất ngắn, nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.",video này rất ngắn nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé
80,capleaf/viVoice,audio_223.7_231.86.wav,8.192,3.734527688997332,0.45587496203580713,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.,sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu
81,capleaf/viVoice,audio_2268.15_2269.73.wav,1.28,2.509363082004711,1.9604399078161805,Giả tăng tính minh bạch.,dạ tầng tính minh bạch
82,capleaf/viVoice,audio_709.74_713.12.wav,3.498666666666667,2.4737194899935275,0.7070463481307719,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.,nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép
83,capleaf/viVoice,audio_779.9_782.84.wav,2.7306666666666666,2.2833482620189898,0.8361871076729699,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.,cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất
84,capleaf/viVoice,audio_486.16_491.42.wav,5.461333333333333,3.1288163540011737,0.5729033851320509,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vào ngân tay như mình đã nói ở trên nè.,và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vào vân tay như mình đã nói ở trên nè
85,capleaf/viVoice,audio_681.06_683.92.wav,2.56,2.243038346990943,0.8761868542933371,Thì chúng ta sẽ chẳng bao giờ tìm thấy được.,thì chúng ta sẽ chẳng bao giờ tìm thấy được
86,capleaf/viVoice,audio_847.25_852.09.wav,4.864,2.553653103997931,0.5250109177627326,"Kẻ mà suốt thời gian qua Huo Huo lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt.",kẻ mà suốt thời gian qua hùa hùa lo lắng chạy ngược chạy xuôi tìm kiếm lại luôn ở gần ngay trước mắt
87,capleaf/viVoice,audio_409.76_420.8.wav,11.093333333333334,5.752820042980602,0.5185835375282994,"Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh.",trong những năm qua tỉnh hòa bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm tạo đột phá phát triển kinh tế xã hội của tỉnh
88,capleaf/viVoice,audio_197.25_201.11.wav,4.010666666666666,2.5616762560093775,0.6387158218108488,"Thế là xong, chúng ta đã làm được 1 chiếc kính lúp tự chế từ nước và bóng đèn.",thế là xong chúng ta đã làm được một chiếc kính lúp tự chế từ nước và bóng đèn
89,capleaf/viVoice,audio_44.87_48.59.wav,3.7546666666666666,2.9485677070042584,0.7853074503740035,Thê La đóng vai trò tạo đi búp lên người đối phương do búp có lợi của kẻ thù.,thế là đóng vai trò tạo điểm bước lên người đối phương ra bước có lợi của kẻ thù
90,capleaf/viVoice,audio_1206.17_1207.11.wav,0.9386666666666666,1.8456569069821853,1.9662538071543167,Anh hắng giọng.,anh hắng giọng
91,capleaf/viVoice,audio_172.96_174.9.wav,2.048,2.123032923002029,1.0366371694345844,Và 1 muỗng cà phê tiêu luôn.,và một muỗng cà phê tiêu luôn
92,capleaf/viVoice,audio_1145.33_1151.51.wav,6.314666666666667,3.1429273459943943,0.49771864643070013,"Lúc khoảng 2 giờ 20 phút sáng ngày thứ Bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh.",lúc khoảng 2:20 sáng ngày thứ bảy 28 tháng 11 tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh
93,capleaf/viVoice,audio_263.11_265.93.wav,2.9013333333333335,2.298964576999424,0.7923820922562352,Chúc các bạn có những bữa cơm gia đình thật ngon miệng nha.,chúc các bạn có những bữa cơm gia đình thật ngon miệng nhé
94,capleaf/viVoice,audio_841.97_849.91.wav,8.106666666666667,3.6730868610029574,0.45309459634082533,Srimad Bhagavad Gita xuất hiện trong Mahabharata một trong hai sử thi thiên liêng vĩ đại của Ấn Độ.,srimad bhagavad gita xuất hiện trong mahabarata một trong hai sử thi thiêng liêng vĩ đại của Ấn Độ
95,capleaf/viVoice,audio_173.56_177.7.wav,4.266666666666667,2.24920659000054,0.5271577945313766,Bằng cách thì các bạn sẽ kết nối iPhone này vào máy tính thông qua cái dây cáp đúng không?,bằng cách thì các bạn sẽ kết nối iphone này vào máy tính thông qua cái dây cáp đúng không
96,capleaf/viVoice,audio_384.14_386.14.wav,2.048,2.246722592972219,1.0970325160997163,Để từ đó ông ta làm việc cho mình.,Để từ đó ông ta làm việc cho mình
97,capleaf/viVoice,audio_199.18_199.82.wav,0.6826666666666666,1.0215230330068152,1.496371630381077,Khởi động.,hết
98,capleaf/viVoice,audio_591.95_594.63.wav,2.7306666666666666,2.2672172989987303,0.8302797725825428,"Thêm vào đó, dạ dây là một cơ quan linh hoạt.",thêm vào đó dạ dày là một cơ quan linh hoạt
99,capleaf/viVoice,audio_142.66_149.94.wav,7.509333333333333,3.4879711029934697,0.4644847882182355,Số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào.,số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào
100,capleaf/viVoice,audio_441.91_445.79.wav,3.925333333333333,2.679160810977919,0.6825307772532063,Người cha luôn ôm nỗi hận thù với những kẻ liên quan tới cái chết tức tưởi của con trai.,người cha luôn ôm nỗi hận thù với những kẻ liên quan tới cái chết tức cười của con trai
101,capleaf/viVoice,audio_89.36_93.4.wav,4.266666666666667,3.0084920400113333,0.7051153218776562,"Để từ đó, chúng ta được trận vẹn sống cuộc đời theo cái cách riêng của mình.",Để từ đó chúng ta được trọn vẹn sống cuộc đời theo cái cách riêng của mình
102,capleaf/viVoice,audio_417.98_420.62.wav,2.56,1.980495294003049,0.773630974219941,"Có lúc thì lời thoại lại hiện đại quá, hơi là quẻ.",có lúc thì lời thoại lại hiện đại quá hơi là quẻ
103,capleaf/viVoice,audio_1505.38_1506.06.wav,0.768,2.0920843060011975,2.7240681067723926,Phòng tẩy não.,phong thải não
