index,dataset,path,audio_duration,processing_time,rtf,ground_truth,gemini_model,gemini_transcription
13,capleaf/viVoice,audio_405.73_410.03.wav,4.352,3.104529286036268,0.7133569131517159,Kế hoạch là vậy nhưng cả Pháp lẫn Tây Ban Nha vẫn chưa xác định được nơi nào phù hợp để mở màn chiến dịch.,gemini-2.5-flash,Kế hoạch là vậy nhưng cả Pháp lẫn Tây Ban Nha vẫn chưa xác định được nơi nào phù hợp để mở màn chiến dịch
14,capleaf/viVoice,audio_557.88_564.72.wav,6.826666666666667,3.987596355029382,0.5841205598187571,Bà cho rằng các cuộc xung đột giữa Hồi giáo và Phật giáo không phải là một cuộc thanh lọc sắc tộc như giới chức quốc tế nhận định.,gemini-2.5-flash,Ba cho rằng các cuộc xung đột giữa Hồi giáo và Phật giáo không phải là một cuộc thanh lọc sắc tộc như giới chức quốc tế nhận định.
15,capleaf/viVoice,audio_10.42_14.32.wav,4.010666666666666,2.786062824074179,0.6946632706301976,Tết là dịp mọi người háo hức đón chào một năm mới với nhiều hy vọng và mong ước.,gemini-2.5-flash,Tết là dịp mọi người háo hức đón chào một năm mới với nhiều hy vọng và mong ước.
16,capleaf/viVoice,audio_626.96_628.54.wav,1.7066666666666668,2.749111806973815,1.6108076993987197,Ám sát kẻ thù của quốc gia.,gemini-2.5-flash,ám sát kẻ thù của mình
17,capleaf/viVoice,audio_24.4_26.0.wav,1.792,6.02518339199014,3.362267517851641,Xếp trồi lên và gợi ý bạn.,gemini-2.5-flash,Xếp trồi lên và bệt
18,capleaf/viVoice,audio_125.82_129.28.wav,3.498666666666667,6.5380981649504974,1.8687399480613083,Những thay đổi đó bây giờ cũng được marketing là những thay đổi lớn và đột phá mỗi năm.,gemini-2.5-flash,Những thay đổi đó bây giờ cũng được marketing là những thay đổi lớn và đột phá mỗi năm.
19,capleaf/viVoice,audio_685.62_690.78.wav,5.290666666666667,2.860017772996798,0.5405779560855843,"Hãy gạt bỏ chúng qua hẳn một bên, rồi chuẩn bị vun đắp thói quen sống trong những ngăn tàu đóng chặt kín.",gemini-2.5-flash,Hãy gạt bỏ chúng qua hẳn một bên rồi chuẩn bị vun đắp thói quen sống trong những ngăn tàu đóng chặt kín.
20,capleaf/viVoice,audio_2692.88_2694.36.wav,1.536,3.076166025013663,2.00271225586827,Mà bước chân bối rối.,gemini-2.5-flash,mà ngước chân bối rối
21,capleaf/viVoice,audio_1051.98_1053.22.wav,1.3653333333333333,2.3177201420767233,1.6975489321851,Bảo đi chơi cũng không.,gemini-2.5-flash,Bảo đi chơi
22,capleaf/viVoice,audio_184.32_189.26.wav,4.949333333333334,5.79244278895203,1.170348085052269,"Đầu tiên là do đồng yên liên tục mất giá trong năm 2023, làm xói mòn lợi nhuận xuất khẩu.",gemini-2.5-flash,Đầu tiên là do đồng yên liên tục mất giá trong năm 2023 làm sói mòn lợi nhuận xuất khẩu.
23,capleaf/viVoice,audio_1011.42_1015.66.wav,4.352,2.3567415910074487,0.5415306964631086,"Năm 2015, Việt Nam chọn hệ thống tiên lửa Spider làm hệ thống tiên lửa phòng không tầm trung mới.",gemini-2.5-flash,"Năm 2015, Việt Nam chọn hệ thống tên lửa Spider làm hệ thống tên lửa phòng không tầm trung mới."
24,capleaf/viVoice,audio_246.79_253.55.wav,6.741333333333333,3.3402119090314955,0.49548238365775743,"Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lãng phát và chi phí lao động tăng cao.",gemini-2.5-flash,"Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lạm phát và chi phí lao động tăng cao."
25,capleaf/viVoice,audio_282.61_286.33.wav,3.84,2.683902678079903,0.6989329890833081,"Như vậy, thật ra sát xuất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau.",gemini-2.5-flash,Như vậy thật ra xác suất để ô tô ở cửa một và cửa ba không phải là bằng nhau
26,capleaf/viVoice,audio_1178.62_1186.3.wav,7.765333333333333,4.911754859960638,0.6325233765402607,"Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân, để tìm thấy tự do, thoát khỏi sự cuốn hút của chính bản ngã.",gemini-2.5-flash,"Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân để tìm thấy tự do, thoát khỏi sự cuốn hút của chính bản ngã."
27,capleaf/viVoice,audio_1091.88_1095.4.wav,3.4133333333333336,4.793950036983006,1.404477549897365,"Thứ hai, trong khẩu vũ khí có nòng còn bảy viên.",gemini-2.5-flash,"Thứ hai, trong khẩu vũ khí có nòng còn bảy viên."
28,capleaf/viVoice,audio_17.66_27.98.wav,10.410666666666666,3.0518324699951336,0.2931447685061924,"Trước đó, phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết 2, nam sinh lớp 10 trường Trung học Phổ thông Đào Duy Từ bất ngờ rơi từ tầng 4 của nhà trường và bị đa chấn thương.",gemini-2.5-flash,Trước đó phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết hai. Nam sinh lớp 10 trường Trung học phổ thông Đào Duy Từ bất ngờ rơi từ tầng 4 của nhà trường và bị đa chấn thương.
29,capleaf/viVoice,audio_1125.88_1127.5.wav,1.4506666666666668,3.046748989028856,2.1002405714812884,Với giá cao hơn đá thị trường.,gemini-2.5-flash,với giá cao hơn nhiều
30,capleaf/viVoice,audio_132.6_137.36.wav,4.864,2.984176682890393,0.613523166712663,"Chiến thuật này đã kích cầu việc mua rượu, và ngay sau đó, ông bán được một số lượng rượu lớn từ những người khách đó.",gemini-2.5-flash,Chiến thuật này đã kích cầu việc mua rượu và ngay sau đó ông bán được một số lượng rượu lớn từ những người khách đó.
31,capleaf/viVoice,audio_556.64_557.86.wav,1.3653333333333333,2.94743355398532,2.158764810047842,Khỏi tâm trạng tiêu cực.,gemini-2.5-flash,khỏi tâm trạng tiêu cực
32,capleaf/viVoice,audio_422.66_431.4.wav,8.874666666666666,2.7908944149967283,0.31447878774752797,"Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo.",gemini-2.5-flash,"Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo."
33,capleaf/viVoice,audio_1616.06_1617.74.wav,1.4506666666666668,4.080217086011544,2.8126496456881043,Nga giặt hoài không ra.,gemini-2.5-flash,Nga giật hoài không ra.
34,capleaf/viVoice,audio_100.18_101.92.wav,1.792,3.050862006028183,1.7024899587210842,Mọi chuyện không chỉ dừng lại ở đó.,gemini-2.5-flash,Mọi chuyện không chỉ dừng lại ở đó
35,capleaf/viVoice,audio_1213.56_1218.92.wav,5.376,3.6688377039972693,0.6824474895828253,"Sáng hôm sau, Lacey nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm.",gemini-2.5-flash,"Sáng hôm sau, Lacy nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm."
36,capleaf/viVoice,audio_624.3_627.82.wav,3.584,2.5418367729289457,0.7092178495895496,Vì vậy mà những chuyên binh nửa người nửa mái của Liên Xô đã không được sử dụng.,gemini-2.5-flash,Vì vậy mà những chiến binh nửa người nửa máy của Liên Xô đã không được sử dụng
37,capleaf/viVoice,audio_212.4_220.0.wav,7.765333333333333,5.275330014061183,0.6793436659591152,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.,gemini-2.5-flash,nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.
38,capleaf/viVoice,audio_502.33_504.67.wav,2.3893333333333335,2.49155507190153,1.0427825356730733,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.,gemini-2.5-flash,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.
39,capleaf/viVoice,audio_137.8_142.78.wav,5.034666666666666,3.123560470994562,0.6204105808384326,TV có không hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.,gemini-2.5-flash,TV có khung hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.
40,capleaf/viVoice,audio_621.03_624.05.wav,2.986666666666667,2.866101839928888,0.9596323124761901,"Còn hiện tại, tôi nghĩ rằng đó là 100% công việc.",gemini-2.5-flash,Con hiện tại tôi nghĩ rằng đó là 100%
41,capleaf/viVoice,audio_61.49_63.83.wav,2.304,4.620040109031834,2.005225741767289,"Cho hết hành lá vào, khuấy đều lên.",gemini-2.5-flash,"Cho hết hành lá vào, khuấy đều."
42,capleaf/viVoice,audio_0.0_2.1.wav,2.474666666666667,2.6441015580203384,1.0684677632086497,"Ví dụ 2, tính trung bình của dãy số.",gemini-2.5-flash,"Ví dụ hai, tính trung bình của dãy số."
43,capleaf/viVoice,audio_500.02_502.34.wav,2.304,3.2259979179361835,1.4001727074375798,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.,gemini-2.5-flash,Justin bỗng chốc vụt sáng thành ngôi sao thần tượng
44,capleaf/viVoice,audio_558.45_569.81.wav,11.349333333333334,2.9056836350355297,0.25602240675242566,"Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường, mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.",gemini-2.5-flash,Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.
45,capleaf/viVoice,audio_907.27_910.45.wav,3.2426666666666666,3.044831636012532,0.9389900193295225,Ông ta vì thế tìm cách thương lượng với triều đình Huế nhưng bất thẳng.,gemini-2.5-flash,Ông ta vì thế tìm cách thương lượng với Triều đình Huế nhưng bất thành.
46,capleaf/viVoice,audio_339.44_343.2.wav,4.096,5.488685354939662,1.340011072983316,Để mà nếu mà cấp cho mình thì rủi bên kia khiếu nại sao?,gemini-2.5-flash,để mà nếu mà cấp cho mình thì rủi bên kia khiếu nại sao
47,capleaf/viVoice,audio_73.98_75.08.wav,1.1946666666666668,2.6950422659283504,2.2558947538462752,Hãy cùng bắt đầu nhá!,gemini-2.5-flash,Hãy cùng bắt đầu nhé.
48,capleaf/viVoice,audio_943.5_944.3.wav,1.024,2.799687866005115,2.7340701816456203,Giờ thổi lửa rồi.,gemini-2.5-flash,Giờ thổi lửa rồi
49,capleaf/viVoice,audio_1659.35_1662.19.wav,2.986666666666667,2.7909325970103964,0.934464039177588,Hãy để cho những cơn gió của lòng nhiệt thanh quét qua mình.,gemini-2.5-flash,Hãy để cho những cơn gió của lòng nhiệt thành quét qua
50,capleaf/viVoice,audio_310.47_313.77.wav,3.4133333333333336,3.0060080990660936,0.8806664352732695,Anh ta cũng làm như vậy ở tầng 2 và lên đến nóc nhà.,gemini-2.5-flash,Anh ta cũng làm như vậy ở tầng hai và lên đến nóc nhà.
51,capleaf/viVoice,audio_866.05_867.83.wav,1.8773333333333333,5.10894465399906,2.7213838710932494,Bước đầu tiên là chữ cái ai.,gemini-2.5-flash,Bước đầu tiên là chữ cái ai
52,capleaf/viVoice,audio_561.9_565.24.wav,3.328,3.6323011209024116,1.091436634886542,"Nếu anh không làm như thế này, thì em sẽ như thế này như thế kia.",gemini-2.5-flash,"Nếu anh không làm như thế này thì em sẽ như thế này, như thế kia"
53,capleaf/viVoice,audio_330.25_333.07.wav,2.304,2.8743630199460313,1.2475533940737984,Bởi một thông điệp sẽ trở nên vô nghĩa.,gemini-2.5-flash,Bởi một thông điệp sẽ trở nên vô nghĩa.
54,capleaf/viVoice,audio_286.88_288.52.wav,1.792,2.5126968829426914,1.4021745998564126,"Hơi chát chát, hơi chua chua một chút.",gemini-2.5-flash,"Hơi chát chát, hơi chua chua một chút."
55,capleaf/viVoice,audio_181.89_183.21.wav,1.3653333333333333,2.597791083040647,1.9026790158989115,Casey đã rất nghiêm túc.,gemini-2.5-flash,KC đã rất nghiêm túc
56,capleaf/viVoice,audio_508.86_511.62.wav,2.7306666666666666,2.4736197279999033,0.9058665996093396,Sẽ nhìn thấy nó hơi như nâu vàng như vầy nè.,gemini-2.5-flash,sẽ nhìn thấy nó hơi như nâu vàng như vậy.
57,capleaf/viVoice,audio_324.44_330.2.wav,5.888,4.117146954988129,0.6992437083879296,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm, mà còn rất quan tâm đến học sinh.",gemini-2.5-flash,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm mà còn rất quan tâm đến học sinh."
58,capleaf/viVoice,audio_156.06_158.86.wav,2.986666666666667,3.2123721609823406,1.0755710360431943,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.,gemini-2.5-flash,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.
59,capleaf/viVoice,audio_52.54_57.26.wav,4.949333333333334,2.48228271107655,0.5015388020763504,"Vinh đã vào bên trong sư khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp.",gemini-2.5-flash,"Vân đã vào bên trong sân khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp."
60,capleaf/viVoice,audio_1731.38_1734.98.wav,3.6693333333333333,2.329840054968372,0.6349491428874561,Điều này chỉ càm làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.,gemini-2.5-flash,Điều này chỉ càng làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.
61,capleaf/viVoice,audio_437.83_448.23.wav,10.496,2.498974693007767,0.2380882901112583,"Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới, hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta.",gemini-2.5-flash,"Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta."
62,capleaf/viVoice,audio_257.65_263.83.wav,6.314666666666667,2.890831017983146,0.45779629718905396,"Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình.",gemini-2.5-flash,"Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình."
63,capleaf/viVoice,audio_270.99_275.39.wav,4.522666666666667,2.813199715106748,0.6220223426680604,"Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế.",gemini-2.5-flash,"Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế."
64,capleaf/viVoice,audio_1829.52_1836.58.wav,7.253333333333333,2.7848980280105025,0.3839473384205656,Alfred Jarry 1873-1907 hợp những nhà văn đổi tiếng như.,gemini-2.5-flash,Alfred Zari 1873 1907 và tập hợp những nhà văn nổi tiếng như
65,capleaf/viVoice,audio_43.17_49.97.wav,6.826666666666667,2.553228082950227,0.37400801996341215,"Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao.",gemini-2.5-flash,"Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao."
66,capleaf/viVoice,audio_251.75_254.47.wav,2.816,2.5481588740367442,0.9048859637914575,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.,gemini-2.5-flash,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.
67,capleaf/viVoice,audio_257.86_258.22.wav,0.512,3.1586969300406054,6.169329941485557,Chết rồi.,gemini-2.5-flash,Đồng ý
68,capleaf/viVoice,audio_922.54_923.5.wav,1.1093333333333333,3.8324014119571075,3.4546887727978737,Mọi thứ đều kinh khủng mà.,gemini-2.5-flash,Mọi thứ đều kinh khủng.
69,capleaf/viVoice,audio_632.58_638.98.wav,6.485333333333333,2.4876709980890155,0.38358413827441645,"Đó là để đối mặt với thế giới lạnh lùng, tàn khốc này, chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó.",gemini-2.5-flash,"Đó là để đối mặt với thế giới lạnh lùng, tàn khốc này, chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó."
70,capleaf/viVoice,audio_1009.6_1012.34.wav,2.7306666666666666,2.5210330419940874,0.9232298737771316,Sau đó tôi lại mồi trài mọi người đánh bót để hít ké.,gemini-2.5-flash,Sau đó tôi lại mồi chài mọi người đánh boss để hít
71,capleaf/viVoice,audio_53.1_61.96.wav,9.216,2.4046274760039523,0.26091877994834556,"Gia nhập đường đua kinh dị bằng một kịch bản truyền thể từ bộ truyện tranh Taste of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của sứ Hàn.",gemini-2.5-flash,"gia nhập đường đua kinh dị bằng một kịch bản chuyển thể từ bộ truyện tranh Taste of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của xứ Hàn."
72,capleaf/viVoice,audio_689.97_692.03.wav,2.304,3.887835759902373,1.687428715235405,Tiếp đến là mỗi người sẽ được 1 bát súp miso.,gemini-2.5-flash,Tiếp đến là mỗi người sẽ được một bát súp miso.
73,capleaf/viVoice,audio_263.63_269.03.wav,5.290666666666667,2.608053570962511,0.4929536739470472,Đây là những vận động viên luyện tập và thi đấu chuyên nghiệp để chinh chiến các giải chạy lớn khắp thế giới.,gemini-2.5-flash,Đây là những vận động viên luyện và thi đấu chuyên nghiệp để chinh chiến ở các giải chạy lớn khắp thế giới.
74,capleaf/viVoice,audio_531.28_532.58.wav,1.6213333333333333,2.8733356840675697,1.7722053972456229,Em biết là tầm quan trọng của nó rồi.,gemini-2.5-flash,Em biết là tầm quan trọng của nó
75,capleaf/viVoice,audio_901.41_905.73.wav,4.352,2.713592344080098,0.6235276525919342,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.,gemini-2.5-flash,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.
76,capleaf/viVoice,audio_952.46_966.12.wav,13.738666666666667,2.6449497499270365,0.1925186638630898,"Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người Mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uây, bánh nẳng, bánh dày và bánh trưng ống là loại bánh không thể thiếu.",gemini-2.5-flash,"Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uôi, bánh nằng, bánh dày. Và bánh trưng ống là loại bánh không thể thiếu."
77,capleaf/viVoice,audio_272.98_276.54.wav,3.584,2.316062951926142,0.6462229218543922,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.,gemini-2.5-flash,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.
78,capleaf/viVoice,audio_975.64_978.12.wav,2.474666666666667,2.611846847110428,1.0554338013646665,Hoặc là tùy theo nhà mình ăn ít thì cho ít.,gemini-2.5-flash,hoặc là tùy theo nhà mình ăn ít thì
79,capleaf/viVoice,audio_20.16_25.34.wav,5.376,3.530073211994022,0.6566356421119832,"Video này rất ngắn, nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.",gemini-2.5-flash,Video này rất ngắn nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.
80,capleaf/viVoice,audio_223.7_231.86.wav,8.192,2.714676189934835,0.33138137084165464,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.,gemini-2.5-flash,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.
81,capleaf/viVoice,audio_2268.15_2269.73.wav,1.28,2.7095116489799693,2.116805975765601,Giả tăng tính minh bạch.,gemini-2.5-flash,và tăng minh
82,capleaf/viVoice,audio_709.74_713.12.wav,3.498666666666667,3.545829189941287,1.0134801419420598,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.,gemini-2.5-flash,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.
83,capleaf/viVoice,audio_779.9_782.84.wav,2.7306666666666666,3.1440891260281205,1.1513998264263137,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.,gemini-2.5-flash,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.
84,capleaf/viVoice,audio_486.16_491.42.wav,5.461333333333333,3.401130347047001,0.6227655664758913,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vào ngân tay như mình đã nói ở trên nè.,gemini-2.5-flash,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vân tay như mình đã nói ở trên nè.
85,capleaf/viVoice,audio_681.06_683.92.wav,2.56,2.502422822988592,0.9775089152299188,Thì chúng ta sẽ chẳng bao giờ tìm thấy được.,gemini-2.5-flash,thì chúng ta sẽ chẳng bao giờ tìm thấy được
86,capleaf/viVoice,audio_847.25_852.09.wav,4.864,2.749389757984318,0.5652528285329601,"Kẻ mà suốt thời gian qua Huo Huo lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt.",gemini-2.5-flash,kẻ mà suốt thời gian qua hu hu lo lắng chạy ngược chạy xuôi tìm kiếm lại luôn ở gần ngay trước mắt.
87,capleaf/viVoice,audio_409.76_420.8.wav,11.093333333333334,3.7882806330453604,0.3414916436038486,"Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh.",gemini-2.5-flash,"Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh."
88,capleaf/viVoice,audio_197.25_201.11.wav,4.010666666666666,2.9559372829971835,0.7370189369175159,"Thế là xong, chúng ta đã làm được 1 chiếc kính lúp tự chế từ nước và bóng đèn.",gemini-2.5-flash,"Thế là xong, chúng ta đã làm được một chiếc kính lúp tự chế từ nước và bóng đèn."
89,capleaf/viVoice,audio_44.87_48.59.wav,3.7546666666666666,2.9011649070307612,0.7726824148696985,Thê La đóng vai trò tạo đi búp lên người đối phương do búp có lợi của kẻ thù.,gemini-2.5-flash,"Thế là đóng vai trò tạo đĩ búp lên người đối phương, xóa búp có lợi của kẻ thù."
90,capleaf/viVoice,audio_1206.17_1207.11.wav,0.9386666666666666,2.3817687269765884,2.537395660841536,Anh hắng giọng.,gemini-2.5-flash,Anh Hán Dật
91,capleaf/viVoice,audio_172.96_174.9.wav,2.048,2.481528134085238,1.2116836592213076,Và 1 muỗng cà phê tiêu luôn.,gemini-2.5-flash,và một muỗng cà phê tiêu
92,capleaf/viVoice,audio_1145.33_1151.51.wav,6.314666666666667,3.423681347980164,0.5421792675221966,"Lúc khoảng 2 giờ 20 phút sáng ngày thứ Bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh.",gemini-2.5-flash,"Lúc khoảng 2:20 sáng ngày thứ bảy 28 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh."
