index,dataset,path,audio_duration,processing_time,rtf,ground_truth,google_transcription
16,capleaf/viVoice,audio_626.96_628.54.wav,1.7066666666666668,1.8502222999813969,1.0841146288953496,Ám sát kẻ thù của quốc gia.,ám sát kẻ thù của quốc gia
17,capleaf/viVoice,audio_24.4_26.0.wav,1.792,1.7712049790134188,0.9883956356101667,Xếp trồi lên và gợi ý bạn.,Sếp trồi lên và gợi ý bạn.
18,capleaf/viVoice,audio_125.82_129.28.wav,3.498666666666667,1.3536430149979424,0.3869025385855399,Những thay đổi đó bây giờ cũng được marketing là những thay đổi lớn và đột phá mỗi năm.,Những thay đổi đó bây giờ cũng được marketing là những thay đổi lớn và đột phá mỗi năm.
19,capleaf/viVoice,audio_685.62_690.78.wav,5.290666666666667,2.5991792810091283,0.4912763257955762,"Hãy gạt bỏ chúng qua hẳn một bên, rồi chuẩn bị vun đắp thói quen sống trong những ngăn tàu đóng chặt kín.",Hãy gạt bỏ chúng qua hẳn một bên rồi chuẩn bị vun đắp thói quen sống trong những ngăn tàu đóng chặt kín.
20,capleaf/viVoice,audio_2692.88_2694.36.wav,1.536,1.6401257459947374,1.0677901992153238,Mà bước chân bối rối.,bằng bước chân bối rối
21,capleaf/viVoice,audio_1051.98_1053.22.wav,1.3653333333333333,1.6920171800011303,1.2392703955086404,Bảo đi chơi cũng không.,Bảo đi chơi cũng không.
22,capleaf/viVoice,audio_184.32_189.26.wav,4.949333333333334,2.526969664002536,0.5105676853453399,"Đầu tiên là do đồng yên liên tục mất giá trong năm 2023, làm xói mòn lợi nhuận xuất khẩu.",Đầu tiên là do đồng yên liên tục mất giá trong năm 2023 làm xói mòn lợi nhuận xuất khẩu.
23,capleaf/viVoice,audio_1011.42_1015.66.wav,4.352,2.2018546700128354,0.5059408708669199,"Năm 2015, Việt Nam chọn hệ thống tiên lửa Spider làm hệ thống tiên lửa phòng không tầm trung mới.","Năm 2015, Việt Nam chọn hệ thống tên lửa SPYDER làm hệ thống tên lửa phòng không tầm trung mới."
24,capleaf/viVoice,audio_246.79_253.55.wav,6.741333333333333,2.758508027996868,0.40919323991251,"Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lãng phát và chi phí lao động tăng cao.","Trong những năm gần đây, Starbucks đã tăng giá các sản phẩm của mình để đối phó với lạm phát và chi phí lao động tăng cao."
25,capleaf/viVoice,audio_282.61_286.33.wav,3.84,2.2436003370094117,0.5842709210962009,"Như vậy, thật ra sát xuất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau.","Như vậy, thật ra xác suất để ô tô ở cửa 1 và cửa 3 không phải là bằng nhau."
26,capleaf/viVoice,audio_1178.62_1186.3.wav,7.765333333333333,2.9073108960001264,0.3743961490384778,"Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân, để tìm thấy tự do, thoát khỏi sự cuốn hút của chính bản ngã.",Kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân để tìm thấy tự do thoát khỏi sự cuốn hút của chính bản ngã.
27,capleaf/viVoice,audio_1091.88_1095.4.wav,3.4133333333333336,1.443166704993928,0.4228027456036898,"Thứ hai, trong khẩu vũ khí có nòng còn bảy viên.","Thứ hai, trong khẩu vũ khí có nòng còn bảy viên."
28,capleaf/viVoice,audio_17.66_27.98.wav,10.410666666666666,3.456080870993901,0.3319749812045883,"Trước đó, phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết 2, nam sinh lớp 10 trường Trung học Phổ thông Đào Duy Từ bất ngờ rơi từ tầng 4 của nhà trường và bị đa chấn thương.","Trước đó, phóng viên thông tấn xã Việt Nam đã đưa tin trong giờ ra chơi tiết hai, nam sinh lớp 10 trường trung học phổ thông Đào Duy Từ bất ngờ rơi từ tầng bốn của nhà trường và bị đa chấn thương."
29,capleaf/viVoice,audio_1125.88_1127.5.wav,1.4506666666666668,1.7028647259867284,1.1738497651562925,Với giá cao hơn đá thị trường.,với giá cao hơn giá thị trường.
30,capleaf/viVoice,audio_132.6_137.36.wav,4.864,2.286644967010943,0.470116152757184,"Chiến thuật này đã kích cầu việc mua rượu, và ngay sau đó, ông bán được một số lượng rượu lớn từ những người khách đó.",Chiến thuật này đã kích cầu việc mua rượu và ngay sau đó ông bán được một số lượng rượu lớn từ những người khách đó.
31,capleaf/viVoice,audio_556.64_557.86.wav,1.3653333333333333,1.6303801070025656,1.1941260549335198,Khỏi tâm trạng tiêu cực.,khỏi tâm trạng tiêu cực
32,capleaf/viVoice,audio_422.66_431.4.wav,8.874666666666666,3.1155078649753705,0.3510563249296166,"Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo.","Để bảo vệ mình, Đài Loan có thể tận dụng nguồn lực mà họ đang có để thiết lập một khu vực cấm nhằm ngăn chặn hải quân của PLA từ việc xâm nhập vào phía đông của đảo."
33,capleaf/viVoice,audio_1616.06_1617.74.wav,1.4506666666666668,1.9603521960088983,1.351345723351722,Nga giặt hoài không ra.,Nó giặt hoài không ra.
34,capleaf/viVoice,audio_100.18_101.92.wav,1.792,1.7185126940021291,0.9589914587065452,Mọi chuyện không chỉ dừng lại ở đó.,Mọi chuyện không chỉ dừng lại ở đó.
35,capleaf/viVoice,audio_1213.56_1218.92.wav,5.376,2.3874369020049926,0.4440916856408096,"Sáng hôm sau, Lacey nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm.","Sáng hôm sau, Lacy nhận ra rằng cô đã không nhận được tin tức gì từ Tony hay Victoria cả đêm."
36,capleaf/viVoice,audio_624.3_627.82.wav,3.584,2.06570282301982,0.5763679751729407,Vì vậy mà những chuyên binh nửa người nửa mái của Liên Xô đã không được sử dụng.,Vì vậy mà những chiến binh nửa người nửa máy của Liên Xô đã không được sử dụng.
37,capleaf/viVoice,audio_212.4_220.0.wav,7.765333333333333,2.7472540449816734,0.3537844323036152,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.
38,capleaf/viVoice,audio_502.33_504.67.wav,2.389333333333333,1.9135933310026303,0.800890065988824,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.
39,capleaf/viVoice,audio_137.8_142.78.wav,5.034666666666666,2.301465213997289,0.4571236521445888,TV có không hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.,TV có khung hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.
40,capleaf/viVoice,audio_621.03_624.05.wav,2.986666666666667,1.9002965459949337,0.6362600042393751,"Còn hiện tại, tôi nghĩ rằng đó là 100% công việc.","Còn hiện tại, tôi nghĩ rằng đó là 100% công việc."
41,capleaf/viVoice,audio_61.49_63.83.wav,2.304,1.107668323995313,0.4807588211785211,"Cho hết hành lá vào, khuấy đều lên.","Cho hết hành lá vào, khuấy đều lên."
42,capleaf/viVoice,audio_0.0_2.1.wav,2.474666666666667,2.143807435990311,0.866301496224533,"Ví dụ 2, tính trung bình của dãy số.","Ví dụ 2, tính trung bình của dãy số."
43,capleaf/viVoice,audio_500.02_502.34.wav,2.304,1.2454330599866807,0.5405525433969969,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.
44,capleaf/viVoice,audio_558.45_569.81.wav,11.349333333333334,3.739067602000432,0.3294526200070869,"Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường, mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.",Đó là các anh chị hãy tạm đừng xem như đây là một cái khóa học theo kiểu bình thường mà hãy xem như nó là một cái hành trình mà tôi sẽ cùng đồng hành với các anh chị trong khoảng 6 tháng tới.
45,capleaf/viVoice,audio_907.27_910.45.wav,3.2426666666666666,2.0431365230178926,0.6300791086609455,Ông ta vì thế tìm cách thương lượng với triều đình Huế nhưng bất thẳng.,Ông ta vì thế tìm cách thương lượng với triều đình Huế nhưng bất thành.
46,capleaf/viVoice,audio_339.44_343.2.wav,4.096,2.1896564260241576,0.5345840883848041,Để mà nếu mà cấp cho mình thì rủi bên kia khiếu nại sao?,Để mà nếu mà cắt cho mình thì rủi bên kia khiếu nại hay sao?
47,capleaf/viVoice,audio_73.98_75.08.wav,1.1946666666666668,1.6236987650045194,1.3591228501711936,Hãy cùng bắt đầu nhá!,Hãy cùng bắt đầu nhá.
48,capleaf/viVoice,audio_943.5_944.3.wav,1.024,1.601842233998468,1.564299056639129,Giờ thổi lửa rồi.,Giờ thổi lửa rồi.
49,capleaf/viVoice,audio_1659.35_1662.19.wav,2.986666666666667,1.8776286079955755,0.6286702928556613,Hãy để cho những cơn gió của lòng nhiệt thanh quét qua mình.,Hãy để cho những cơn gió của lòng nhiệt thành quét qua mình.
50,capleaf/viVoice,audio_310.47_313.77.wav,3.4133333333333336,1.9756017290055752,0.5787895690446021,Anh ta cũng làm như vậy ở tầng 2 và lên đến nóc nhà.,Anh ta cũng làm như vậy ở tầng hai và lên đến nóc nhà.
51,capleaf/viVoice,audio_866.05_867.83.wav,1.8773333333333333,1.5746829730051104,0.8387870949956199,Bước đầu tiên là chữ cái ai.,Bước đầu tiên là chữ cái ai.
52,capleaf/viVoice,audio_561.9_565.24.wav,3.328,1.9206643349898516,0.5771226968118544,"Nếu anh không làm như thế này, thì em sẽ như thế này như thế kia.",Nếu anh không làm như thế này thì em sẽ như thế này như thế kia.
53,capleaf/viVoice,audio_330.25_333.07.wav,2.304,2.184585306007648,0.9481707057324862,Bởi một thông điệp sẽ trở nên vô nghĩa.,Bởi một thông điệp sẽ trở nên vô nghĩa.
54,capleaf/viVoice,audio_286.88_288.52.wav,1.792,1.6008371159841772,0.8933242834733132,"Hơi chát chát, hơi chua chua một chút.","hơi chát chát, hơi chua chua một chút"
55,capleaf/viVoice,audio_181.89_183.21.wav,1.3653333333333333,1.5508692300063558,1.1358905493210614,Casey đã rất nghiêm túc.,Casey đã rất nghiêm túc.
56,capleaf/viVoice,audio_508.86_511.62.wav,2.7306666666666666,1.878169426985551,0.6878061866402163,Sẽ nhìn thấy nó hơi như nâu vàng như vầy nè.,sẽ nhìn thấy nó hơi như nâu vàng như vậy nè.
57,capleaf/viVoice,audio_324.44_330.2.wav,5.888,2.110238349006977,0.3583964587308045,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm, mà còn rất quan tâm đến học sinh.","Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm mà còn rất quan tâm đến học sinh."
58,capleaf/viVoice,audio_156.06_158.86.wav,2.986666666666667,1.8889492369780785,0.6324606820239101,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.
59,capleaf/viVoice,audio_52.54_57.26.wav,4.949333333333334,1.800582496012794,0.363803036640516,"Vinh đã vào bên trong sư khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp.","Vân đã vào bên trong sân khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp."
60,capleaf/viVoice,audio_1731.38_1734.98.wav,3.669333333333333,2.064138785004616,0.5625378229482056,Điều này chỉ càm làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.,Điều này chỉ càng làm chắc chắn thêm những gì mà chúng ta đã nói với nhau từ trước.
61,capleaf/viVoice,audio_437.83_448.23.wav,10.496,3.513980710995384,0.3347923695689199,"Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới, hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta.","Lý do vẫn còn đang được tranh luận, nhưng hầu hết các nhà khoa học tin rằng nó liên quan đến sự căng thẳng khi bắt đầu một tuần làm việc mới hoặc những thay đổi trong chu kỳ ngủ thức của chúng ta."
62,capleaf/viVoice,audio_257.65_263.83.wav,6.314666666666667,2.622276314010378,0.415267575064988,"Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình.","Chắc chắn rồi, nếu bạn chuẩn bị du hành vào vũ trụ, một trong những điều đầu tiên mà bạn nghĩ đến sẽ là bộ đồ du hành vũ trụ của mình."
63,capleaf/viVoice,audio_270.99_275.39.wav,4.522666666666667,1.9082305160118267,0.4219259690474263,"Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế.","Chúng ta cãi lộn, chúng ta bực bội, chúng ta không hạnh phúc với nhau vì một khởi nguồn tử tế."
64,capleaf/viVoice,audio_1829.52_1836.58.wav,7.253333333333333,2.7241588690085337,0.3755733734846324,Alfred Jarry 1873-1907 hợp những nhà văn đổi tiếng như.,Alfred Jarry 1873-1907 và tập hợp những nhà văn nổi tiếng như
65,capleaf/viVoice,audio_43.17_49.97.wav,6.826666666666667,2.65050895800232,0.388258148144871,"Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao.","Đến hết tháng 11 năm 2023, tỷ lệ giải ngân vốn đầu tư công đạt trên 67% kế hoạch vốn giao."
66,capleaf/viVoice,audio_251.75_254.47.wav,2.816,2.149151991005056,0.7631931786239544,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.,Mày tính chơi với tao đúng không? Ngon thì đánh thử coi.
67,capleaf/viVoice,audio_257.86_258.22.wav,0.512,1.4218384189880453,2.777028162086026,Chết rồi.,Chết rồi.
68,capleaf/viVoice,audio_922.54_923.5.wav,1.1093333333333333,1.5910648930002935,1.434253208834399,Mọi thứ đều kinh khủng mà.,Mọi thứ đều kinh khủng mà.
69,capleaf/viVoice,audio_632.58_638.98.wav,6.485333333333333,2.6525235989829525,0.4090034332313352,"Đó là để đối mặt với thế giới lạnh lùng, tàn khốc này, chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó.",Đó là để đối mặt với thế giới lạnh lùng tàn khốc này chứ không phải là để phàn nàn về cái thời đại khoan dung vĩ đại đó.
70,capleaf/viVoice,audio_1009.6_1012.34.wav,2.7306666666666666,1.8580255749984644,0.6804292877191642,Sau đó tôi lại mồi trài mọi người đánh bót để hít ké.,Sau đó tôi lại mồi chài mọi người đánh boss để hít ké.
71,capleaf/viVoice,audio_53.1_61.96.wav,9.216,3.2958238830033224,0.3576197789717147,"Gia nhập đường đua kinh dị bằng một kịch bản truyền thể từ bộ truyện tranh Taste of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của sứ Hàn.","Gia nhập đường đua kinh dị bằng một kịch bản chuyển thể từ bộ truyện tranh Tales of Horror được đăng tải trên nền tảng Naver Webtoon, lấy cảm hứng từ truyền thuyết đô thị của xứ Hàn."
72,capleaf/viVoice,audio_689.97_692.03.wav,2.304,1.9360854490078052,0.8403148650207489,Tiếp đến là mỗi người sẽ được 1 bát súp miso.,Tiếp đến là mỗi người sẽ được một bát súp miso.
73,capleaf/viVoice,audio_263.63_269.03.wav,5.290666666666667,2.357586444995832,0.4456123572950791,Đây là những vận động viên luyện tập và thi đấu chuyên nghiệp để chinh chiến các giải chạy lớn khắp thế giới.,Đây là những vận động viên luyện tập và thi đấu chuyên nghiệp để chinh chiến ở các giải chạy lớn khắp thế giới.
74,capleaf/viVoice,audio_531.28_532.58.wav,1.6213333333333333,1.575972289982019,0.9720223828014096,Em biết là tầm quan trọng của nó rồi.,Em biết là tầm quan trọng của nó rồi.
75,capleaf/viVoice,audio_901.41_905.73.wav,4.352,3.1067553059838247,0.7138684067058421,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.,Về cơ bản là cách tiếp cận theo cảm xúc đối với quá trình ra quyết định.
76,capleaf/viVoice,audio_952.46_966.12.wav,13.738666666666669,3.595843206014252,0.2617315998166429,"Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người Mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uây, bánh nẳng, bánh dày và bánh trưng ống là loại bánh không thể thiếu.","Để không khí ngày Tết trọn vẹn và đủ đầy, các gia đình người Mường thường gói rất nhiều các loại bánh truyền thống như bánh ống, bánh ốc, bánh uôi, bánh nằng, bánh dày và bánh chưng ống là loại bánh không thể thiếu."
77,capleaf/viVoice,audio_272.98_276.54.wav,3.584,2.234653637977317,0.623508269524921,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.,Người Mỹ đổ lỗi cho người Tây Ban Nha và bắt đầu một cuộc chiến tranh.
78,capleaf/viVoice,audio_975.64_978.12.wav,2.474666666666667,1.89912810001988,0.7674278421416539,Hoặc là tùy theo nhà mình ăn ít thì cho ít.,Hoặc là tùy theo nhà mình ăn ít thì cho ít.
79,capleaf/viVoice,audio_20.16_25.34.wav,5.376,2.364603422000073,0.4398443865327516,"Video này rất ngắn, nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.",Video này rất ngắn nên bạn hãy xem đến hết để không bỏ qua bất kỳ thông tin nào các bạn nhé.
80,capleaf/viVoice,audio_223.7_231.86.wav,8.192,2.967114177008625,0.3621965548106232,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.,Sau khi cho tất cả các nguyên liệu vào hết thì bây giờ mình sẽ quậy lên cho nó tan gia vị và cuối cùng là mình cho cái phần ngò rí vào và mình sẽ nấu.
81,capleaf/viVoice,audio_2268.15_2269.73.wav,1.28,1.8665733069938144,1.458260396088917,Giả tăng tính minh bạch.,gia tăng tính minh bạch
82,capleaf/viVoice,audio_709.74_713.12.wav,3.498666666666667,2.102253104996634,0.600872648150715,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.,Nhưng chúng sẽ không xảy ra nếu như chúng ta không cho phép.
83,capleaf/viVoice,audio_779.9_782.84.wav,2.7306666666666666,1.84858878099476,0.6769734305400732,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.,Cậu ta đang bị treo lên và toàn bộ phần thân dưới đã biến mất.
84,capleaf/viVoice,audio_486.16_491.42.wav,5.461333333333333,1.8569331140024588,0.3400146082768174,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vào ngân tay như mình đã nói ở trên nè.,Và ngoài ra thì máy cũng sẽ được trang bị bảo mật khá là kỹ càng như là bảo mật vân tay như mình đã nói ở trên nè.
85,capleaf/viVoice,audio_681.06_683.92.wav,2.56,1.243144375999691,0.4856032718748793,Thì chúng ta sẽ chẳng bao giờ tìm thấy được.,thì chúng ta sẽ chẳng bao giờ tìm thấy được.
86,capleaf/viVoice,audio_847.25_852.09.wav,4.864,2.400748758984264,0.4935749915674885,"Kẻ mà suốt thời gian qua Huo Huo lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt.","Kẻ mà suốt thời gian qua Hoa Hoa lo lắng chạy ngược chạy xuôi tìm kiếm, lại luôn ở gần ngay trước mắt."
87,capleaf/viVoice,audio_409.76_420.8.wav,11.093333333333334,3.11834683601046,0.2811009768038275,"Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh.","Trong những năm qua, tỉnh Hòa Bình đã tập trung nguồn lực ưu tiên phát triển đồng bộ hạ tầng giao thông, đặc biệt là giao thông kết nối vùng và các dự án giao thông trọng điểm, tạo đột phá phát triển kinh tế xã hội của tỉnh."
88,capleaf/viVoice,audio_197.25_201.11.wav,4.010666666666666,1.764179788006004,0.4398719551211779,"Thế là xong, chúng ta đã làm được 1 chiếc kính lúp tự chế từ nước và bóng đèn.","Thế là xong, chúng ta đã làm được một chiếc kính lúp tự chế từ nước và bóng đèn."
89,capleaf/viVoice,audio_44.87_48.59.wav,3.7546666666666666,1.5271186140016653,0.4067254831325458,Thê La đóng vai trò tạo đi búp lên người đối phương do búp có lợi của kẻ thù.,"Thế là đóng vai trò tạo debuff lên người đối phương, xóa buff có lợi của kẻ thù."
90,capleaf/viVoice,audio_1206.17_1207.11.wav,0.9386666666666666,1.459704086999409,1.5550824790476658,Anh hắng giọng.,Anh hắng giọng.
91,capleaf/viVoice,audio_172.96_174.9.wav,2.048,1.1007558979908936,0.537478465815866,Và 1 muỗng cà phê tiêu luôn.,và một muỗng cà phê tiêu luôn.
92,capleaf/viVoice,audio_1145.33_1151.51.wav,6.314666666666667,2.623742436990142,0.4154997524794355,"Lúc khoảng 2 giờ 20 phút sáng ngày thứ Bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh.","Lúc khoảng 2:20 sáng ngày thứ bảy hay 8 tháng 11, tôi thức giấc vì nghe thấy mảnh kính vỡ rất mạnh."
93,capleaf/viVoice,audio_263.11_265.93.wav,2.901333333333333,1.8248311129864303,0.6289629295679333,Chúc các bạn có những bữa cơm gia đình thật ngon miệng nha.,Chúc các bạn có những bữa cơm gia đình thật ngon miệng nhé.
94,capleaf/viVoice,audio_841.97_849.91.wav,8.106666666666667,2.2808339789917227,0.2813528756979921,Srimad Bhagavad Gita xuất hiện trong Mahabharata một trong hai sử thi thiên liêng vĩ đại của Ấn Độ.,"Sri Bhagavad Gita xuất hiện trong Mahabharata, một trong hai sử thi thiêng liêng vĩ đại của Ấn Độ."
95,capleaf/viVoice,audio_173.56_177.7.wav,4.266666666666667,2.1038832920021378,0.493097646563001,Bằng cách thì các bạn sẽ kết nối iPhone này vào máy tính thông qua cái dây cáp đúng không?,Bằng cách thì các bạn sẽ kết nối iPhone này vào máy tính thông qua cái dây cáp đúng không?
96,capleaf/viVoice,audio_384.14_386.14.wav,2.048,1.9947273889847563,0.9739879829027132,Để từ đó ông ta làm việc cho mình.,Để từ đó ông ta làm việc cho mình.
97,capleaf/viVoice,audio_199.18_199.82.wav,0.6826666666666666,1.4782353100017644,2.165383754885397,Khởi động.,Cảm ơn.
98,capleaf/viVoice,audio_591.95_594.63.wav,2.7306666666666666,1.189604118000716,0.4356460393069028,"Thêm vào đó, dạ dây là một cơ quan linh hoạt.","Thêm vào đó, dạ dày là một cơ quan linh hoạt."
99,capleaf/viVoice,audio_142.66_149.94.wav,7.509333333333333,2.240299391996814,0.2983353238632121,Số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào.,số trang đánh dấu có liền mạch hay không để mà đảm bảo không có bị người ta chừa trống thì người ta có thể điền thông tin vào.
100,capleaf/viVoice,audio_441.91_445.79.wav,3.925333333333333,1.6451196880079806,0.4191031813879027,Người cha luôn ôm nỗi hận thù với những kẻ liên quan tới cái chết tức tưởi của con trai.,Người cha luôn ôm nỗi hận thù với những kẻ liên quan tới cái chết tức tưởi của con trai.
